age,workclass,occupation,race,sex,education,native-country,marital-status,income
63,Self-emp-not-inc,Protective-serv,Other,Female,Doctorate,Japan,Separated,<=50K
90,Without-pay,Machine-op-inspct,Asian-Pac-Islander,Male,9th,Laos,Never-married,<=50K
17,Without-pay,Exec-managerial,White,Female,Assoc-acdm,United-States,Widowed,>50K
90,State-gov,Exec-managerial,White,Female,Assoc-voc,India,Divorced,<=50K
90,Local-gov,Priv-house-serv,Amer-Indian-Eskimo,Male,HS-grad,Jamaica,Separated,>50K
90,Federal-gov,Tech-support,Other,Male,Some-college,Laos,Widowed,>50K
17,Self-emp-not-inc,Sales,Other,Female,10th,Taiwan,Married-AF-spouse,<=50K
17,Local-gov,Other-service,Amer-Indian-Eskimo,Male,Assoc-acdm,Taiwan,Married-AF-spouse,<=50K
17,Private,Sales,Black,Male,Assoc-voc,Portugal,Married-spouse-absent,>50K
17,State-gov,Machine-op-inspct,White,Female,Assoc-acdm,Scotland,Never-married,<=50K
17,Without-pay,Tech-support,White,Female,9th,Germany,Married-civ-spouse,>50K
17,Self-emp-not-inc,Adm-clerical,Asian-Pac-Islander,Male,5th-6th,China,Never-married,>50K
17,State-gov,Exec-managerial,Black,Male,7th-8th,Taiwan,Widowed,<=50K
17,State-gov,Other-service,Asian-Pac-Islander,Male,Bachelors,Peru,Divorced,>50K
90,Self-emp-inc,Handlers-cleaners,Other,Male,Masters,Laos,Married-spouse-absent,<=50K
17,State-gov,Machine-op-inspct,Black,Male,Assoc-voc,Columbia,Separated,<=50K
90,Self-emp-inc,Prof-specialty,Other,Female,HS-grad,Canada,Divorced,>50K
90,Federal-gov,Sales,Asian-Pac-Islander,Female,1st-4th,United-States,Married-AF-spouse,<=50K
17,Self-emp-inc,Prof-specialty,Amer-Indian-Eskimo,Female,9th,Puerto-Rico,Married-AF-spouse,<=50K
17,Self-emp-inc,Protective-serv,Asian-Pac-Islander,Female,Preschool,Hungary,Married-AF-spouse,<=50K
17,Self-emp-inc,Adm-clerical,White,Female,1st-4th,Thailand,Married-AF-spouse,>50K
90,Private,Other-service,Other,Male,11th,Thailand,Married-spouse-absent,>50K
90,State-gov,Adm-clerical,Asian-Pac-Islander,Male,10th,Mexico,Widowed,>50K
17,Self-emp-inc,Protective-serv,Amer-Indian-Eskimo,Male,5th-6th,Dominican-Republic,Married-AF-spouse,>50K
17,Without-pay,Prof-specialty,Amer-Indian-Eskimo,Male,11th,Puerto-Rico,Married-civ-spouse,<=50K
17,Self-emp-inc,Adm-clerical,Amer-Indian-Eskimo,Male,Assoc-acdm,Cuba,Divorced,>50K
17,Local-gov,Prof-specialty,Black,Female,Assoc-acdm,Haiti,Married-AF-spouse,<=50K
90,Federal-gov,Armed-Forces,Amer-Indian-Eskimo,Female,Assoc-voc,Cuba,Married-civ-spouse,>50K
90,State-gov,Craft-repair,Asian-Pac-Islander,Male,10th,Nicaragua,Never-married,<=50K
90,Private,Transport-moving,Other,Male,9th,Jamaica,Separated,<=50K
17,State-gov,Other-service,Other,Female,Assoc-acdm,Italy,Divorced,>50K
90,Private,Priv-house-serv,Other,Male,7th-8th,Honduras,Never-married,>50K
17,State-gov,Armed-Forces,Amer-Indian-Eskimo,Male,Doctorate,Germany,Separated,>50K
90,Local-gov,Adm-clerical,Asian-Pac-Islander,Male,5th-6th,Ireland,Never-married,>50K
17,Private,Armed-Forces,Other,Male,Some-college,Ireland,Separated,>50K
90,Federal-gov,Handlers-cleaners,Asian-Pac-Islander,Female,Bachelors,Yugoslavia,Married-AF-spouse,<=50K
17,Local-gov,Handlers-cleaners,Black,Female,Preschool,South,Never-married,>50K
90,State-gov,Craft-repair,Amer-Indian-Eskimo,Male,Assoc-acdm,Guatemala,Widowed,<=50K
90,Federal-gov,Exec-managerial,Asian-Pac-Islander,Male,HS-grad,Honduras,Never-married,>50K
17,Self-emp-inc,Exec-managerial,Other,Female,12th,Peru,Never-married,<=50K
17,Private,Prof-specialty,White,Male,Assoc-acdm,Hong,Separated,<=50K
17,Without-pay,Other-service,Black,Male,Bachelors,Puerto-Rico,Married-civ-spouse,<=50K
90,State-gov,Adm-clerical,Asian-Pac-Islander,Male,7th-8th,England,Widowed,>50K
17,Without-pay,Priv-house-serv,White,Female,Doctorate,Poland,Married-spouse-absent,<=50K
17,Private,Craft-repair,Other,Female,Bachelors,Haiti,Married-civ-spouse,<=50K
17,Self-emp-inc,Prof-specialty,Black,Female,9th,Laos,Married-AF-spouse,>50K
17,Self-emp-inc,Tech-support,White,Male,HS-grad,Scotland,Married-civ-spouse,>50K
17,Without-pay,Handlers-cleaners,Black,Male,Preschool,Scotland,Married-civ-spouse,>50K
17,State-gov,Protective-serv,Asian-Pac-Islander,Male,Prof-school,Cambodia,Divorced,<=50K
90,Private,Armed-Forces,Black,Male,10th,Peru,Married-spouse-absent,<=50K
90,Self-emp-not-inc,Prof-specialty,Other,Female,10th,Scotland,Never-married,>50K
90,Private,Other-service,Amer-Indian-Eskimo,Female,5th-6th,Portugal,Widowed,<=50K
17,Without-pay,Handlers-cleaners,Asian-Pac-Islander,Male,Prof-school,Hungary,Separated,>50K
17,Without-pay,Handlers-cleaners,White,Male,11th,Ireland,Married-civ-spouse,<=50K
17,Private,Sales,White,Male,1st-4th,Canada,Never-married,>50K
90,Self-emp-not-inc,Transport-moving,Amer-Indian-Eskimo,Female,5th-6th,Ireland,Married-AF-spouse,<=50K
17,State-gov,Other-service,Asian-Pac-Islander,Female,Bachelors,Ecuador,Never-married,<=50K
17,Without-pay,Transport-moving,Other,Female,Prof-school,Puerto-Rico,Married-civ-spouse,<=50K
17,Federal-gov,Protective-serv,Black,Male,Preschool,Honduras,Married-AF-spouse,<=50K
17,State-gov,Exec-managerial,White,Female,HS-grad,Honduras,Separated,<=50K
90,Local-gov,Craft-repair,Black,Female,7th-8th,Honduras,Married-AF-spouse,<=50K
17,Self-emp-not-inc,Armed-Forces,White,Male,12th,Ecuador,Separated,>50K
90,Self-emp-not-inc,Prof-specialty,White,Male,Doctorate,Mexico,Married-spouse-absent,<=50K
90,Self-emp-inc,Craft-repair,Other,Female,Assoc-acdm,Hungary,Married-spouse-absent,>50K
90,Self-emp-not-inc,Other-service,Asian-Pac-Islander,Male,Preschool,Greece,Married-AF-spouse,>50K
17,Private,Farming-fishing,Black,Female,Masters,Puerto-Rico,Widowed,>50K
17,Private,Exec-managerial,Amer-Indian-Eskimo,Male,Assoc-voc,Honduras,Never-married,<=50K
90,Without-pay,Adm-clerical,Other,Female,Some-college,Iran,Married-civ-spouse,>50K
17,Private,Prof-specialty,Asian-Pac-Islander,Female,9th,Columbia,Married-spouse-absent,<=50K
90,Federal-gov,Tech-support,Black,Female,Assoc-voc,South,Separated,<=50K
90,Federal-gov,Farming-fishing,Black,Male,Assoc-acdm,England,Widowed,<=50K
17,Private,Armed-Forces,Amer-Indian-Eskimo,Female,5th-6th,Honduras,Widowed,<=50K
17,State-gov,Prof-specialty,Black,Female,12th,Honduras,Married-spouse-absent,<=50K
17,State-gov,Craft-repair,Black,Male,10th,Philippines,Divorced,>50K
17,Without-pay,Machine-op-inspct,White,Male,Masters,Philippines,Married-AF-spouse,<=50K
17,Self-emp-not-inc,Priv-house-serv,Asian-Pac-Islander,Female,11th,Honduras,Never-married,<=50K
90,Private,Armed-Forces,Asian-Pac-Islander,Male,7th-8th,Trinadad&Tobago,Never-married,<=50K
90,Federal-gov,Craft-repair,Other,Male,Some-college,Greece,Widowed,<=50K
90,Without-pay,Prof-specialty,White,Female,1st-4th,Greece,Married-AF-spouse,<=50K
17,Private,Craft-repair,Amer-Indian-Eskimo,Female,Prof-school,Peru,Divorced,<=50K
90,State-gov,Priv-house-serv,Black,Male,10th,Canada,Married-AF-spouse,<=50K
17,State-gov,Handlers-cleaners,Black,Male,1st-4th,Iran,Divorced,<=50K
17,Self-emp-not-inc,Handlers-cleaners,Other,Male,Bachelors,England,Separated,<=50K
17,Local-gov,Handlers-cleaners,Other,Female,10th,France,Never-married,<=50K
90,Self-emp-not-inc,Sales,Other,Female,11th,India,Separated,>50K
17,State-gov,Armed-Forces,Asian-Pac-Islander,Female,10th,Scotland,Married-AF-spouse,<=50K
17,State-gov,Adm-clerical,Amer-Indian-Eskimo,Female,Preschool,Scotland,Married-civ-spouse,<=50K
17,Federal-gov,Prof-specialty,Asian-Pac-Islander,Male,Preschool,Columbia,Never-married,<=50K
17,Federal-gov,Handlers-cleaners,White,Male,Prof-school,China,Married-AF-spouse,<=50K
17,Without-pay,Exec-managerial,Asian-Pac-Islander,Male,12th,Yugoslavia,Married-civ-spouse,<=50K
17,Without-pay,Exec-managerial,White,Male,1st-4th,Guatemala,Widowed,>50K
17,Self-emp-not-inc,Armed-Forces,Black,Female,Preschool,France,Never-married,>50K
17,Local-gov,Other-service,White,Male,7th-8th,Guatemala,Married-civ-spouse,>50K
90,Self-emp-inc,Tech-support,Other,Male,12th,France,Married-spouse-absent,<=50K
90,Without-pay,Machine-op-inspct,Other,Male,10th,Honduras,Married-spouse-absent,<=50K
90,State-gov,Prof-specialty,Other,Female,Assoc-voc,Japan,Never-married,<=50K
90,Without-pay,Tech-support,Black,Male,7th-8th,Holand-Netherlands,Married-AF-spouse,<=50K
17,Local-gov,Armed-Forces,Other,Male,11th,Japan,Married-civ-spouse,>50K
90,Self-emp-inc,Transport-moving,Amer-Indian-Eskimo,Male,7th-8th,Jamaica,Married-civ-spouse,<=50K
90,Self-emp-not-inc,Machine-op-inspct,White,Female,Preschool,Ecuador,Separated,<=50K
90,Federal-gov,Sales,Other,Male,Prof-school,Greece,Married-AF-spouse,>50K
90,State-gov,Tech-support,Amer-Indian-Eskimo,Female,12th,Hong,Widowed,<=50K
90,Without-pay,Priv-house-serv,Asian-Pac-Islander,Male,HS-grad,Guatemala,Widowed,<=50K
17,Without-pay,Other-service,Other,Male,Preschool,United-States,Never-married,>50K
90,Federal-gov,Transport-moving,Asian-Pac-Islander,Female,7th-8th,Ireland,Married-AF-spouse,<=50K
90,Federal-gov,Armed-Forces,Asian-Pac-Islander,Female,Bachelors,Hungary,Never-married,>50K
90,Self-emp-not-inc,Handlers-cleaners,Amer-Indian-Eskimo,Female,11th,Italy,Married-AF-spouse,<=50K
90,Private,Prof-specialty,Amer-Indian-Eskimo,Male,11th,Cuba,Separated,<=50K
17,Local-gov,Tech-support,Other,Male,Prof-school,Cuba,Married-AF-spouse,<=50K
90,State-gov,Machine-op-inspct,White,Female,10th,China,Married-AF-spouse,<=50K
17,State-gov,Transport-moving,White,Male,1st-4th,Columbia,Married-civ-spouse,>50K
17,Without-pay,Prof-specialty,Amer-Indian-Eskimo,Male,Some-college,China,Never-married,>50K
90,Self-emp-inc,Craft-repair,Other,Female,HS-grad,England,Married-civ-spouse,>50K
90,Self-emp-inc,Tech-support,Black,Male,1st-4th,Germany,Separated,>50K
90,Self-emp-not-inc,Transport-moving,White,Male,Prof-school,Poland,Widowed,<=50K
17,Self-emp-not-inc,Handlers-cleaners,Amer-Indian-Eskimo,Female,Doctorate,Hong,Married-spouse-absent,>50K
17,Self-emp-not-inc,Machine-op-inspct,White,Male,5th-6th,El-Salvador,Never-married,<=50K
17,Self-emp-inc,Other-service,White,Male,Bachelors,Columbia,Married-spouse-absent,<=50K
17,State-gov,Sales,Asian-Pac-Islander,Female,HS-grad,United-States,Divorced,>50K
90,Self-emp-inc,Tech-support,Asian-Pac-Islander,Female,9th,Thailand,Married-spouse-absent,<=50K
17,Private,Protective-serv,Black,Female,5th-6th,Iran,Never-married,<=50K
90,Self-emp-inc,Exec-managerial,Other,Male,9th,Mexico,Married-spouse-absent,<=50K
17,Without-pay,Protective-serv,Asian-Pac-Islander,Male,12th,South,Separated,>50K
90,Self-emp-inc,Transport-moving,Black,Female,7th-8th,Peru,Married-spouse-absent,<=50K
17,Without-pay,Armed-Forces,White,Female,Preschool,Hungary,Married-AF-spouse,<=50K
17,Self-emp-inc,Farming-fishing,Black,Male,Preschool,Canada,Widowed,>50K
90,Self-emp-inc,Priv-house-serv,Other,Female,Doctorate,Outlying-US(Guam-USVI-etc),Never-married,<=50K
90,Self-emp-not-inc,Sales,Amer-Indian-Eskimo,Female,Bachelors,Poland,Married-spouse-absent,<=50K
90,Without-pay,Armed-Forces,Black,Female,Prof-school,El-Salvador,Married-spouse-absent,>50K
17,Private,Other-service,Asian-Pac-Islander,Female,Preschool,Yugoslavia,Separated,>50K
17,Self-emp-inc,Other-service,Asian-Pac-Islander,Male,Preschool,South,Married-civ-spouse,>50K
90,Self-emp-inc,Craft-repair,Other,Female,1st-4th,Germany,Separated,<=50K
17,Self-emp-inc,Tech-support,Black,Male,1st-4th,Ireland,Married-AF-spouse,>50K
90,Self-emp-inc,Adm-clerical,White,Male,11th,Greece,Married-spouse-absent,<=50K
90,Without-pay,Exec-managerial,Other,Female,HS-grad,Yugoslavia,Divorced,>50K
90,Private,Tech-support,Asian-Pac-Islander,Female,Bachelors,Cambodia,Married-civ-spouse,>50K
49,Self-emp-not-inc,Adm-clerical,Black,Male,1st-4th,Hungary,Divorced,>50K
17,Self-emp-not-inc,Exec-managerial,White,Female,1st-4th,India,Married-AF-spouse,>50K
17,Local-gov,Sales,White,Male,1st-4th,Holand-Netherlands,Married-AF-spouse,>50K
90,Self-emp-inc,Adm-clerical,Other,Male,Bachelors,Vietnam,Divorced,>50K
17,Self-emp-inc,Transport-moving,White,Male,11th,Guatemala,Widowed,<=50K
90,State-gov,Tech-support,Asian-Pac-Islander,Female,9th,Germany,Married-AF-spouse,>50K
90,Private,Sales,Black,Female,9th,Puerto-Rico,Married-spouse-absent,<=50K
90,State-gov,Prof-specialty,White,Female,7th-8th,Portugal,Separated,>50K
17,State-gov,Armed-Forces,White,Female,1st-4th,China,Married-AF-spouse,<=50K
17,Self-emp-not-inc,Craft-repair,Black,Male,Assoc-voc,Portugal,Never-married,<=50K
17,Without-pay,Armed-Forces,White,Male,12th,Scotland,Married-spouse-absent,<=50K
90,Without-pay,Transport-moving,Other,Male,5th-6th,Canada,Married-AF-spouse,<=50K
90,Federal-gov,Adm-clerical,White,Female,Masters,Japan,Married-spouse-absent,>50K
90,Self-emp-inc,Transport-moving,Black,Female,12th,Thailand,Married-spouse-absent,<=50K
90,Self-emp-not-inc,Tech-support,White,Female,12th,Ireland,Married-spouse-absent,>50K
90,Private,Handlers-cleaners,White,Male,11th,Cuba,Married-AF-spouse,<=50K
90,Self-emp-not-inc,Armed-Forces,Asian-Pac-Islander,Male,7th-8th,Honduras,Widowed,<=50K
90,Private,Other-service,Asian-Pac-Islander,Female,HS-grad,Japan,Married-AF-spouse,<=50K
90,Without-pay,Machine-op-inspct,White,Female,Doctorate,Thailand,Never-married,<=50K
17,Self-emp-not-inc,Craft-repair,Asian-Pac-Islander,Female,Assoc-acdm,Columbia,Never-married,<=50K
17,Local-gov,Farming-fishing,Black,Male,12th,Guatemala,Never-married,>50K
17,Self-emp-inc,Handlers-cleaners,Asian-Pac-Islander,Male,9th,Greece,Never-married,<=50K
17,Self-emp-inc,Other-service,White,Female,1st-4th,Hong,Divorced,>50K
17,Self-emp-not-inc,Transport-moving,Asian-Pac-Islander,Male,Preschool,Outlying-US(Guam-USVI-etc),Never-married,<=50K
90,Federal-gov,Handlers-cleaners,Asian-Pac-Islander,Male,12th,South,Married-AF-spouse,>50K
90,Without-pay,Craft-repair,Asian-Pac-Islander,Male,10th,Germany,Married-civ-spouse,<=50K
17,Private,Farming-fishing,White,Male,HS-grad,Hungary,Married-AF-spouse,>50K
17,Self-emp-inc,Exec-managerial,Amer-Indian-Eskimo,Male,7th-8th,Cuba,Married-AF-spouse,<=50K
17,Self-emp-inc,Prof-specialty,Other,Male,Preschool,Canada,Separated,<=50K
90,Federal-gov,Adm-clerical,Asian-Pac-Islander,Female,Assoc-acdm,Laos,Married-spouse-absent,<=50K
90,Self-emp-not-inc,Priv-house-serv,White,Female,Some-college,Guatemala,Never-married,>50K
17,Self-emp-not-inc,Farming-fishing,White,Female,HS-grad,Cuba,Never-married,<=50K
17,Self-emp-inc,Protective-serv,Black,Female,5th-6th,Haiti,Separated,<=50K
17,Federal-gov,Craft-repair,Amer-Indian-Eskimo,Female,12th,Portugal,Separated,<=50K
17,Self-emp-inc,Exec-managerial,Asian-Pac-Islander,Female,Some-college,Canada,Married-civ-spouse,>50K
17,Self-emp-not-inc,Farming-fishing,Amer-Indian-Eskimo,Male,Doctorate,Hungary,Separated,<=50K
90,Self-emp-not-inc,Priv-house-serv,Other,Male,Doctorate,Ireland,Never-married,<=50K
90,Private,Handlers-cleaners,White,Female,7th-8th,France,Divorced,<=50K
90,Self-emp-inc,Sales,Other,Female,Preschool,South,Married-civ-spouse,<=50K
90,Self-emp-inc,Other-service,Other,Male,Masters,Cuba,Married-AF-spouse,<=50K
90,Self-emp-inc,Armed-Forces,White,Male,Masters,United-States,Married-spouse-absent,<=50K
17,Without-pay,Priv-house-serv,Asian-Pac-Islander,Male,Preschool,Iran,Married-AF-spouse,<=50K
90,Self-emp-not-inc,Sales,White,Female,Prof-school,United-States,Never-married,>50K
17,Self-emp-not-inc,Adm-clerical,White,Male,Some-college,Hungary,Divorced,<=50K
17,Local-gov,Farming-fishing,Asian-Pac-Islander,Female,7th-8th,South,Widowed,<=50K
90,Federal-gov,Craft-repair,Asian-Pac-Islander,Female,11th,Nicaragua,Separated,>50K
90,Self-emp-inc,Exec-managerial,Other,Female,5th-6th,Portugal,Married-AF-spouse,<=50K
17,Self-emp-not-inc,Handlers-cleaners,Asian-Pac-Islander,Male,HS-grad,South,Widowed,>50K
17,Without-pay,Tech-support,White,Male,10th,Italy,Married-spouse-absent,<=50K
17,Private,Handlers-cleaners,White,Male,12th,Mexico,Widowed,>50K
17,Self-emp-not-inc,Craft-repair,Other,Female,5th-6th,Dominican-Republic,Married-AF-spouse,>50K
90,Federal-gov,Exec-managerial,Asian-Pac-Islander,Male,9th,Peru,Married-AF-spouse,>50K
90,Private,Other-service,White,Female,Bachelors,Germany,Never-married,<=50K
17,Without-pay,Adm-clerical,Amer-Indian-Eskimo,Female,10th,El-Salvador,Married-spouse-absent,<=50K
17,Local-gov,Machine-op-inspct,Black,Female,Preschool,Portugal,Married-civ-spouse,<=50K
90,Self-emp-not-inc,Adm-clerical,White,Female,12th,Poland,Divorced,<=50K
17,Without-pay,Handlers-cleaners,Asian-Pac-Islander,Male,11th,Honduras,Separated,<=50K
90,State-gov,Transport-moving,Black,Female,Bachelors,Laos,Married-AF-spouse,<=50K
90,Self-emp-not-inc,Other-service,Asian-Pac-Islander,Female,Preschool,Puerto-Rico,Never-married,<=50K
90,Self-emp-inc,Sales,Other,Female,Doctorate,Italy,Separated,>50K
17,Self-emp-inc,Handlers-cleaners,White,Female,Bachelors,Dominican-Republic,Separated,>50K
90,Self-emp-inc,Priv-house-serv,Other,Female,Doctorate,Mexico,Married-AF-spouse,>50K
90,Self-emp-not-inc,Farming-fishing,White,Female,Assoc-voc,India,Married-spouse-absent,<=50K
17,Self-emp-not-inc,Priv-house-serv,White,Female,7th-8th,Puerto-Rico,Widowed,>50K
17,Without-pay,Priv-house-serv,Asian-Pac-Islander,Female,7th-8th,England,Separated,>50K
90,Local-gov,Armed-Forces,Asian-Pac-Islander,Female,12th,Cuba,Married-spouse-absent,<=50K
90,Private,Adm-clerical,Asian-Pac-Islander,Male,12th,Philippines,Married-civ-spouse,<=50K
17,Federal-gov,Machine-op-inspct,Black,Male,1st-4th,South,Married-AF-spouse,<=50K
17,State-gov,Machine-op-inspct,Black,Male,Assoc-acdm,Italy,Married-civ-spouse,<=50K
17,Without-pay,Handlers-cleaners,Black,Female,Masters,Thailand,Divorced,<=50K
90,Private,Priv-house-serv,Black,Male,Masters,Outlying-US(Guam-USVI-etc),Never-married,>50K
17,Federal-gov,Exec-managerial,Other,Male,Bachelors,Poland,Never-married,>50K
90,Self-emp-not-inc,Priv-house-serv,Other,Female,HS-grad,Hong,Married-AF-spouse,<=50K
90,State-gov,Protective-serv,Other,Female,Assoc-voc,Taiwan,Married-spouse-absent,<=50K
90,Self-emp-inc,Other-service,Black,Female,12th,Ecuador,Married-AF-spouse,<=50K
90,Federal-gov,Armed-Forces,Amer-Indian-Eskimo,Male,Preschool,Haiti,Married-AF-spouse,>50K
90,Local-gov,Machine-op-inspct,Amer-Indian-Eskimo,Female,Doctorate,Japan,Widowed,>50K
17,Self-emp-not-inc,Tech-support,Other,Female,Assoc-voc,Cuba,Separated,>50K
17,Self-emp-not-inc,Armed-Forces,Asian-Pac-Islander,Female,5th-6th,India,Married-spouse-absent,<=50K
90,Self-emp-not-inc,Tech-support,Amer-Indian-Eskimo,Female,11th,Poland,Widowed,>50K
17,Self-emp-inc,Transport-moving,Black,Female,11th,Poland,Divorced,>50K
17,Self-emp-inc,Priv-house-serv,Other,Male,Bachelors,Portugal,Married-civ-spouse,<=50K
17,Self-emp-inc,Machine-op-inspct,Black,Male,10th,Italy,Never-married,<=50K
17,Self-emp-inc,Protective-serv,Other,Female,Assoc-acdm,Thailand,Divorced,<=50K
90,Self-emp-not-inc,Prof-specialty,Amer-Indian-Eskimo,Female,7th-8th,Yugoslavia,Never-married,<=50K
90,Self-emp-inc,Armed-Forces,Asian-Pac-Islander,Female,Assoc-acdm,Philippines,Married-spouse-absent,<=50K
17,Private,Tech-support,White,Female,Some-college,Honduras,Never-married,>50K
90,Private,Farming-fishing,Amer-Indian-Eskimo,Female,Assoc-acdm,Ireland,Never-married,<=50K
90,Self-emp-inc,Other-service,Black,Female,9th,Guatemala,Married-AF-spouse,<=50K
17,Local-gov,Exec-managerial,Other,Male,Masters,Germany,Divorced,<=50K
17,Self-emp-inc,Exec-managerial,Other,Male,Prof-school,Nicaragua,Never-married,>50K
17,Self-emp-inc,Armed-Forces,Other,Male,11th,Guatemala,Married-spouse-absent,>50K
17,Local-gov,Tech-support,Asian-Pac-Islander,Male,10th,Cuba,Widowed,<=50K
17,Federal-gov,Handlers-cleaners,White,Male,1st-4th,Poland,Married-civ-spouse,>50K
17,Private,Priv-house-serv,Other,Male,7th-8th,Ecuador,Married-civ-spouse,>50K
90,State-gov,Handlers-cleaners,Black,Male,Bachelors,Hungary,Married-spouse-absent,<=50K
90,State-gov,Adm-clerical,Black,Male,12th,India,Married-spouse-absent,>50K
90,Self-emp-inc,Adm-clerical,Amer-Indian-Eskimo,Female,Masters,Poland,Married-civ-spouse,>50K
17,Self-emp-inc,Handlers-cleaners,White,Male,9th,England,Never-married,<=50K
17,Local-gov,Machine-op-inspct,Black,Male,Assoc-voc,Nicaragua,Married-civ-spouse,>50K
90,Self-emp-not-inc,Farming-fishing,Other,Male,Prof-school,Ecuador,Divorced,<=50K
17,Self-emp-inc,Farming-fishing,Asian-Pac-Islander,Male,Assoc-acdm,Iran,Married-spouse-absent,<=50K
17,Federal-gov,Prof-specialty,Other,Female,1st-4th,Taiwan,Widowed,<=50K
17,Self-emp-not-inc,Exec-managerial,Asian-Pac-Islander,Male,Assoc-acdm,Greece,Separated,>50K
17,State-gov,Handlers-cleaners,White,Female,10th,Ecuador,Separated,<=50K
17,Self-emp-inc,Craft-repair,Asian-Pac-Islander,Female,Assoc-acdm,Vietnam,Married-AF-spouse,<=50K
17,Federal-gov,Other-service,White,Male,Assoc-voc,Canada,Separated,<=50K
90,Self-emp-not-inc,Sales,Other,Male,10th,Outlying-US(Guam-USVI-etc),Married-civ-spouse,>50K
17,Federal-gov,Armed-Forces,Other,Female,7th-8th,Peru,Divorced,<=50K
17,Private,Farming-fishing,Asian-Pac-Islander,Female,10th,Peru,Married-spouse-absent,>50K
90,Without-pay,Handlers-cleaners,Other,Male,Masters,Germany,Divorced,>50K
17,Private,Protective-serv,Black,Female,Assoc-acdm,Mexico,Widowed,<=50K
17,Local-gov,Prof-specialty,Other,Male,9th,Mexico,Married-spouse-absent,<=50K
17,Federal-gov,Sales,Other,Female,Bachelors,Ireland,Married-spouse-absent,>50K
17,Local-gov,Farming-fishing,Other,Female,5th-6th,Outlying-US(Guam-USVI-etc),Never-married,<=50K
17,Private,Armed-Forces,White,Male,Some-college,United-States,Married-AF-spouse,<=50K
17,Without-pay,Prof-specialty,Black,Male,Assoc-voc,Mexico,Widowed,<=50K
90,Private,Transport-moving,Other,Female,Prof-school,Columbia,Widowed,<=50K
90,Self-emp-not-inc,Transport-moving,Black,Female,Masters,Jamaica,Married-AF-spouse,<=50K
17,Local-gov,Tech-support,White,Female,Prof-school,Jamaica,Married-spouse-absent,<=50K
17,Private,Exec-managerial,Black,Male,1st-4th,India,Married-civ-spouse,>50K
17,Local-gov,Exec-managerial,White,Female,12th,England,Divorced,<=50K
90,State-gov,Priv-house-serv,Asian-Pac-Islander,Male,1st-4th,England,Widowed,<=50K
90,Self-emp-not-inc,Protective-serv,White,Female,11th,Cambodia,Married-AF-spouse,<=50K
17,State-gov,Machine-op-inspct,Amer-Indian-Eskimo,Female,1st-4th,Dominican-Republic,Separated,<=50K
17,Self-emp-inc,Protective-serv,Amer-Indian-Eskimo,Female,10th,United-States,Never-married,>50K
17,Private,Craft-repair,White,Female,9th,Laos,Married-AF-spouse,>50K
17,Self-emp-inc,Prof-specialty,Black,Male,Assoc-acdm,Puerto-Rico,Married-AF-spouse,<=50K
90,Federal-gov,Adm-clerical,Amer-Indian-Eskimo,Female,Doctorate,Canada,Divorced,>50K
90,Self-emp-inc,Sales,Other,Male,Doctorate,Puerto-Rico,Divorced,>50K
17,Local-gov,Prof-specialty,Amer-Indian-Eskimo,Male,Assoc-voc,Columbia,Married-spouse-absent,<=50K
90,State-gov,Armed-Forces,Amer-Indian-Eskimo,Female,Bachelors,Thailand,Married-civ-spouse,<=50K
90,Without-pay,Handlers-cleaners,White,Male,11th,Peru,Widowed,>50K
90,Self-emp-inc,Armed-Forces,Other,Male,7th-8th,Guatemala,Married-AF-spouse,<=50K
17,State-gov,Tech-support,Asian-Pac-Islander,Female,1st-4th,El-Salvador,Widowed,<=50K
90,Without-pay,Exec-managerial,Black,Male,Masters,Guatemala,Married-spouse-absent,>50K
90,Local-gov,Sales,Black,Male,HS-grad,Nicaragua,Never-married,>50K
17,Local-gov,Farming-fishing,Asian-Pac-Islander,Male,Assoc-voc,Germany,Never-married,>50K
90,Private,Adm-clerical,Other,Male,5th-6th,Holand-Netherlands,Separated,<=50K
90,Local-gov,Transport-moving,White,Female,5th-6th,Taiwan,Separated,<=50K
90,Federal-gov,Adm-clerical,White,Female,10th,Mexico,Married-civ-spouse,<=50K
90,Private,Machine-op-inspct,White,Male,12th,India,Never-married,<=50K
90,Federal-gov,Armed-Forces,Black,Female,11th,England,Married-spouse-absent,<=50K
90,Local-gov,Tech-support,Asian-Pac-Islander,Female,11th,Outlying-US(Guam-USVI-etc),Married-spouse-absent,<=50K
90,State-gov,Adm-clerical,Black,Female,Some-college,Vietnam,Separated,>50K
17,Federal-gov,Protective-serv,Asian-Pac-Islander,Male,Preschool,Hong,Separated,>50K
90,Without-pay,Protective-serv,Asian-Pac-Islander,Male,Assoc-voc,Hungary,Separated,>50K
17,State-gov,Adm-clerical,Amer-Indian-Eskimo,Male,Assoc-voc,China,Married-civ-spouse,>50K
90,Local-gov,Protective-serv,Amer-Indian-Eskimo,Female,5th-6th,Honduras,Married-civ-spouse,>50K
52,Private,Tech-support,Asian-Pac-Islander,Male,12th,Guatemala,Married-civ-spouse,<=50K
90,Federal-gov,Farming-fishing,Asian-Pac-Islander,Female,10th,Outlying-US(Guam-USVI-etc),Married-civ-spouse,<=50K
17,Self-emp-inc,Armed-Forces,Amer-Indian-Eskimo,Male,Assoc-acdm,Taiwan,Widowed,<=50K
17,Self-emp-not-inc,Tech-support,Other,Male,5th-6th,El-Salvador,Never-married,>50K
