age,workclass,occupation,race,sex,education,native-country,marital-status,income
50,Private,Exec-managerial,White,Female,Assoc-acdm,Trinadad&Tobago,Widowed,<=50K
68,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
42,Self-emp-not-inc,Craft-repair,White,Male,Some-college,El-Salvador,Divorced,<=50K
32,Private,Sales,Black,Male,HS-grad,United-States,Divorced,<=50K
43,Private,Transport-moving,White,Male,HS-grad,United-States,Separated,<=50K
25,Private,Handlers-cleaners,Black,Male,9th,India,Never-married,<=50K
51,Private,Adm-clerical,White,Female,Bachelors,United-States,Never-married,<=50K
18,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Never-married,<=50K
51,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,>50K
17,Private,Adm-clerical,White,Male,7th-8th,Nicaragua,Never-married,<=50K
53,Local-gov,Protective-serv,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
52,Private,Tech-support,Black,Female,Assoc-voc,United-States,Divorced,<=50K
35,Federal-gov,Prof-specialty,White,Female,Prof-school,United-States,Divorced,>50K
57,Without-pay,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,>50K
38,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
51,Private,Handlers-cleaners,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
40,Private,Sales,White,Male,Some-college,United-States,Married-civ-spouse,>50K
45,Private,Other-service,White,Male,12th,United-States,Never-married,<=50K
43,Private,Prof-specialty,White,Male,Bachelors,Italy,Married-civ-spouse,>50K
36,Private,Sales,White,Female,HS-grad,Japan,Married-civ-spouse,<=50K
75,Private,Machine-op-inspct,White,Female,12th,Cuba,Separated,<=50K
23,Private,Handlers-cleaners,White,Male,Some-college,United-States,Never-married,<=50K
20,Private,Handlers-cleaners,Black,Male,Some-college,Guatemala,Never-married,<=50K
20,Private,Tech-support,White,Male,HS-grad,United-States,Never-married,<=50K
17,Private,Machine-op-inspct,Black,Female,HS-grad,United-States,Never-married,<=50K
25,Local-gov,Other-service,White,Female,9th,England,Never-married,<=50K
28,Federal-gov,Transport-moving,White,Female,Bachelors,United-States,Never-married,<=50K
42,Private,Craft-repair,White,Female,Bachelors,Cuba,Never-married,<=50K
31,Private,Exec-managerial,White,Male,Doctorate,United-States,Divorced,>50K
57,State-gov,Adm-clerical,Black,Female,Bachelors,United-States,Divorced,<=50K
30,Private,Sales,White,Male,HS-grad,Mexico,Never-married,<=50K
21,Private,Adm-clerical,White,Female,HS-grad,United-States,Never-married,<=50K
36,Self-emp-not-inc,Farming-fishing,White,Male,9th,Cuba,Married-civ-spouse,<=50K
17,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
84,Private,Other-service,White,Female,Assoc-acdm,United-States,Widowed,<=50K
61,Private,Exec-managerial,White,Female,Some-college,United-States,Divorced,<=50K
39,Private,Tech-support,White,Male,Assoc-acdm,United-States,Married-civ-spouse,>50K
34,Private,Tech-support,Black,Female,Some-college,Hungary,Separated,<=50K
47,Private,Adm-clerical,White,Female,Bachelors,United-States,Married-civ-spouse,<=50K
63,Private,Exec-managerial,White,Male,Masters,Yugoslavia,Married-civ-spouse,>50K
39,Private,Other-service,White,Male,11th,United-States,Never-married,<=50K
20,Private,Other-service,White,Male,HS-grad,Haiti,Never-married,<=50K
29,Private,Sales,White,Female,Some-college,France,Never-married,<=50K
45,Private,Farming-fishing,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
77,State-gov,Prof-specialty,White,Male,Doctorate,United-States,Married-civ-spouse,>50K
90,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,Dominican-Republic,Married-civ-spouse,<=50K
17,Private,Other-service,White,Female,Assoc-voc,Mexico,Married-civ-spouse,<=50K
66,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
17,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
47,Private,Other-service,White,Male,7th-8th,Mexico,Never-married,<=50K
22,Self-emp-not-inc,Prof-specialty,Asian-Pac-Islander,Male,Preschool,United-States,Never-married,<=50K
58,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
39,Private,Other-service,Black,Male,11th,United-States,Never-married,<=50K
48,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
51,Private,Machine-op-inspct,White,Female,Assoc-voc,Trinadad&Tobago,Married-civ-spouse,<=50K
85,Self-emp-not-inc,Farming-fishing,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
40,Local-gov,Adm-clerical,White,Female,Bachelors,United-States,Married-civ-spouse,>50K
25,Private,Sales,White,Female,Bachelors,United-States,Divorced,<=50K
20,Private,Farming-fishing,White,Male,Bachelors,United-States,Never-married,<=50K
38,Private,Craft-repair,Black,Male,HS-grad,United-States,Married-civ-spouse,<=50K
57,Private,Other-service,Black,Female,11th,United-States,Married-civ-spouse,>50K
38,Self-emp-inc,Exec-managerial,White,Male,Bachelors,United-States,Divorced,<=50K
39,Federal-gov,Exec-managerial,Amer-Indian-Eskimo,Male,HS-grad,United-States,Married-civ-spouse,<=50K
39,Private,Craft-repair,White,Female,HS-grad,United-States,Never-married,<=50K
37,Private,Prof-specialty,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Private,Prof-specialty,White,Male,HS-grad,Philippines,Married-civ-spouse,>50K
17,Private,Adm-clerical,White,Female,HS-grad,United-States,Separated,<=50K
17,Private,Exec-managerial,White,Female,Some-college,United-States,Divorced,<=50K
17,Private,Prof-specialty,White,Male,Some-college,United-States,Never-married,<=50K
90,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
36,Private,Adm-clerical,White,Female,HS-grad,South,Divorced,<=50K
34,Private,Sales,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
37,Private,Machine-op-inspct,Other,Female,HS-grad,United-States,Separated,<=50K
49,State-gov,Exec-managerial,White,Female,HS-grad,United-States,Divorced,>50K
22,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
75,Private,Transport-moving,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
54,Private,Machine-op-inspct,Black,Male,HS-grad,United-States,Never-married,<=50K
68,Private,Exec-managerial,Black,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Prof-specialty,White,Female,Masters,Cambodia,Never-married,<=50K
49,Private,Adm-clerical,White,Female,HS-grad,United-States,Never-married,<=50K
39,Private,Craft-repair,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
35,Private,Sales,White,Female,11th,United-States,Never-married,<=50K
20,Private,Sales,White,Female,HS-grad,United-States,Divorced,<=50K
39,Private,Craft-repair,White,Male,HS-grad,Vietnam,Married-civ-spouse,>50K
27,Private,Craft-repair,Black,Male,HS-grad,United-States,Married-civ-spouse,>50K
17,Private,Craft-repair,White,Male,HS-grad,United-States,Never-married,<=50K
51,Private,Adm-clerical,Black,Female,Some-college,Outlying-US(Guam-USVI-etc),Never-married,<=50K
31,Private,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
22,Local-gov,Other-service,Black,Female,HS-grad,United-States,Widowed,<=50K
40,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Never-married,<=50K
63,Private,Exec-managerial,Amer-Indian-Eskimo,Male,Some-college,United-States,Married-civ-spouse,<=50K
25,Private,Craft-repair,White,Male,Assoc-voc,Canada,Married-civ-spouse,>50K
35,Local-gov,Protective-serv,White,Male,HS-grad,United-States,Separated,>50K
29,Local-gov,Protective-serv,White,Male,Some-college,United-States,Married-civ-spouse,>50K
22,Private,Adm-clerical,White,Female,Some-college,India,Never-married,<=50K
85,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
53,Private,Adm-clerical,Asian-Pac-Islander,Female,HS-grad,United-States,Never-married,<=50K
36,Private,Prof-specialty,Asian-Pac-Islander,Male,Doctorate,Hong,Married-civ-spouse,>50K
44,Private,Adm-clerical,White,Female,Assoc-acdm,China,Divorced,<=50K
17,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
29,Private,Protective-serv,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
58,Local-gov,Prof-specialty,Asian-Pac-Islander,Male,Assoc-acdm,United-States,Married-civ-spouse,>50K
68,Private,Sales,White,Male,Bachelors,United-States,Divorced,>50K
90,Private,Other-service,White,Male,Assoc-voc,Germany,Married-civ-spouse,>50K
17,Private,Craft-repair,White,Male,11th,United-States,Married-civ-spouse,<=50K
17,Self-emp-not-inc,Craft-repair,White,Male,Bachelors,United-States,Married-spouse-absent,<=50K
60,Private,Adm-clerical,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
44,Local-gov,Other-service,Amer-Indian-Eskimo,Male,Assoc-voc,United-States,Divorced,<=50K
26,Private,Other-service,White,Male,Some-college,United-States,Never-married,<=50K
83,Private,Exec-managerial,White,Female,HS-grad,Mexico,Divorced,<=50K
48,Private,Exec-managerial,Asian-Pac-Islander,Female,HS-grad,United-States,Never-married,<=50K
23,Private,Transport-moving,Black,Male,HS-grad,United-States,Never-married,<=50K
39,Private,Farming-fishing,White,Male,5th-6th,Japan,Married-civ-spouse,<=50K
32,State-gov,Other-service,White,Male,Masters,United-States,Never-married,<=50K
56,Private,Other-service,White,Female,Some-college,United-States,Divorced,<=50K
90,Local-gov,Prof-specialty,White,Female,Bachelors,Hungary,Married-civ-spouse,<=50K
30,Self-emp-not-inc,Exec-managerial,White,Male,Assoc-acdm,United-States,Married-civ-spouse,<=50K
23,State-gov,Exec-managerial,White,Female,Bachelors,United-States,Never-married,<=50K
17,Private,Adm-clerical,Amer-Indian-Eskimo,Male,9th,United-States,Married-civ-spouse,<=50K
30,Private,Adm-clerical,White,Female,Bachelors,Mexico,Married-civ-spouse,<=50K
17,Private,Sales,White,Male,Preschool,United-States,Never-married,>50K
52,Private,Transport-moving,White,Male,Some-college,United-States,Married-civ-spouse,>50K
66,Private,Adm-clerical,White,Female,12th,United-States,Widowed,<=50K
17,Private,Sales,Asian-Pac-Islander,Male,Some-college,Laos,Never-married,<=50K
69,Private,Sales,Asian-Pac-Islander,Male,HS-grad,South,Married-civ-spouse,>50K
17,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
75,Private,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
46,Local-gov,Exec-managerial,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
36,State-gov,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Craft-repair,White,Male,Some-college,United-States,Divorced,<=50K
66,Private,Transport-moving,White,Male,Some-college,United-States,Never-married,<=50K
49,Private,Sales,White,Male,Bachelors,Thailand,Married-civ-spouse,>50K
67,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
66,Private,Exec-managerial,White,Male,Masters,United-States,Divorced,>50K
50,Private,Transport-moving,White,Male,7th-8th,Ecuador,Married-civ-spouse,<=50K
90,Private,Exec-managerial,White,Male,Bachelors,South,Married-civ-spouse,>50K
34,Self-emp-not-inc,Sales,White,Male,Masters,United-States,Married-civ-spouse,>50K
61,Federal-gov,Handlers-cleaners,White,Male,HS-grad,United-States,Divorced,<=50K
45,Private,Handlers-cleaners,Black,Male,HS-grad,United-States,Separated,<=50K
49,Private,Craft-repair,White,Male,7th-8th,United-States,Married-civ-spouse,<=50K
26,Private,Other-service,Black,Male,12th,Honduras,Never-married,<=50K
88,Private,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
17,Private,Handlers-cleaners,Black,Male,HS-grad,United-States,Never-married,<=50K
48,Private,Farming-fishing,White,Male,7th-8th,United-States,Married-civ-spouse,<=50K
52,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
30,Private,Handlers-cleaners,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Private,Transport-moving,White,Male,HS-grad,United-States,Never-married,<=50K
43,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Other-service,White,Male,Some-college,United-States,Never-married,<=50K
90,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Never-married,<=50K
58,Private,Prof-specialty,White,Female,Assoc-voc,United-States,Divorced,<=50K
31,Private,Sales,Black,Male,HS-grad,Jamaica,Married-civ-spouse,<=50K
67,State-gov,Prof-specialty,White,Female,Doctorate,United-States,Never-married,<=50K
17,Private,Handlers-cleaners,White,Male,Some-college,United-States,Married-civ-spouse,>50K
35,Private,Adm-clerical,Black,Female,HS-grad,United-States,Never-married,<=50K
30,Private,Prof-specialty,Black,Male,Bachelors,Jamaica,Separated,<=50K
20,Private,Other-service,White,Female,10th,United-States,Never-married,<=50K
41,Private,Craft-repair,White,Male,11th,United-States,Divorced,<=50K
79,Private,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
70,Private,Exec-managerial,White,Male,Bachelors,Guatemala,Married-civ-spouse,>50K
45,Private,Other-service,White,Male,5th-6th,Italy,Married-civ-spouse,<=50K
24,Private,Sales,White,Male,HS-grad,Portugal,Divorced,<=50K
47,Self-emp-not-inc,Farming-fishing,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
71,Private,Prof-specialty,Asian-Pac-Islander,Male,Bachelors,China,Married-civ-spouse,<=50K
41,Private,Exec-managerial,White,Male,Bachelors,United-States,Separated,<=50K
17,Private,Handlers-cleaners,Black,Male,Some-college,United-States,Never-married,<=50K
43,Private,Exec-managerial,White,Female,Bachelors,United-States,Divorced,>50K
40,Private,Tech-support,Black,Female,Some-college,United-States,Divorced,<=50K
30,Private,Exec-managerial,White,Male,Masters,United-States,Never-married,<=50K
20,Private,Exec-managerial,White,Female,Masters,United-States,Separated,<=50K
44,Private,Exec-managerial,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
55,Private,Exec-managerial,White,Female,HS-grad,United-States,Widowed,<=50K
22,Private,Exec-managerial,White,Female,Bachelors,Nicaragua,Never-married,>50K
27,Private,Adm-clerical,White,Female,Some-college,Puerto-Rico,Never-married,<=50K
45,Private,Other-service,White,Male,9th,United-States,Never-married,<=50K
50,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
58,Private,Adm-clerical,Asian-Pac-Islander,Female,Bachelors,Philippines,Married-civ-spouse,>50K
44,Self-emp-not-inc,Exec-managerial,White,Male,Some-college,United-States,Widowed,<=50K
23,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Never-married,<=50K
55,Local-gov,Protective-serv,White,Male,Assoc-acdm,United-States,Married-civ-spouse,>50K
62,Local-gov,Prof-specialty,White,Female,Masters,United-States,Divorced,<=50K
46,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
31,Private,Craft-repair,White,Male,HS-grad,United-States,Never-married,<=50K
21,Private,Transport-moving,White,Male,HS-grad,Dominican-Republic,Never-married,<=50K
62,Private,Prof-specialty,White,Female,Assoc-acdm,United-States,Divorced,>50K
37,Private,Exec-managerial,White,Male,Masters,United-States,Never-married,>50K
31,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
33,Private,Adm-clerical,White,Female,HS-grad,United-States,Never-married,<=50K
17,Private,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,<=50K
49,Self-emp-inc,Sales,White,Male,Masters,United-States,Separated,<=50K
35,Self-emp-not-inc,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
17,Private,Tech-support,White,Male,Some-college,United-States,Never-married,<=50K
34,Private,Exec-managerial,Asian-Pac-Islander,Male,Bachelors,Vietnam,Never-married,<=50K
17,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
26,Private,Other-service,White,Female,5th-6th,Mexico,Married-spouse-absent,<=50K
71,Local-gov,Protective-serv,White,Male,Some-college,Iran,Married-civ-spouse,>50K
90,Private,Other-service,White,Female,HS-grad,Scotland,Married-civ-spouse,<=50K
22,Federal-gov,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
38,Local-gov,Transport-moving,White,Male,11th,United-States,Married-civ-spouse,<=50K
45,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
31,Private,Handlers-cleaners,Amer-Indian-Eskimo,Female,HS-grad,United-States,Never-married,<=50K
17,Private,Farming-fishing,White,Male,1st-4th,Mexico,Never-married,<=50K
17,Private,Farming-fishing,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Self-emp-inc,Prof-specialty,White,Male,HS-grad,United-States,Separated,<=50K
80,Private,Transport-moving,White,Male,Assoc-acdm,United-States,Married-civ-spouse,<=50K
30,State-gov,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,>50K
61,Private,Prof-specialty,White,Male,Bachelors,Thailand,Married-civ-spouse,>50K
63,Local-gov,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,>50K
83,Private,Sales,White,Male,Assoc-voc,Mexico,Married-civ-spouse,>50K
28,Private,Craft-repair,White,Male,12th,United-States,Never-married,<=50K
30,Local-gov,Protective-serv,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Craft-repair,White,Male,Preschool,United-States,Married-civ-spouse,<=50K
33,Private,Priv-house-serv,White,Female,9th,Mexico,Never-married,<=50K
57,Private,Other-service,White,Female,HS-grad,China,Never-married,<=50K
42,Self-emp-not-inc,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
30,Private,Machine-op-inspct,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
42,Local-gov,Prof-specialty,White,Female,Masters,United-States,Divorced,>50K
30,Private,Sales,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
28,Private,Other-service,Black,Female,HS-grad,United-States,Never-married,<=50K
32,Private,Adm-clerical,White,Female,Some-college,United-States,Married-civ-spouse,>50K
20,Self-emp-not-inc,Sales,Black,Male,Some-college,United-States,Never-married,>50K
25,Private,Exec-managerial,White,Male,HS-grad,United-States,Divorced,<=50K
39,Private,Prof-specialty,White,Female,Assoc-voc,United-States,Married-civ-spouse,<=50K
17,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
58,Private,Transport-moving,White,Male,HS-grad,United-States,Never-married,<=50K
58,Private,Exec-managerial,White,Female,9th,United-States,Divorced,<=50K
18,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Craft-repair,Black,Male,Some-college,United-States,Never-married,<=50K
90,Private,Adm-clerical,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
30,Private,Sales,White,Male,Some-college,United-States,Never-married,<=50K
50,Private,Sales,White,Female,Some-college,Yugoslavia,Married-civ-spouse,<=50K
45,Private,Other-service,White,Female,9th,Holand-Netherlands,Widowed,<=50K
54,Private,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
17,Private,Adm-clerical,White,Male,Some-college,United-States,Married-civ-spouse,>50K
17,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
54,Private,Other-service,White,Female,HS-grad,United-States,Divorced,<=50K
38,State-gov,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
21,Private,Sales,White,Male,11th,United-States,Never-married,<=50K
29,Local-gov,Protective-serv,Asian-Pac-Islander,Female,Some-college,United-States,Never-married,<=50K
68,Private,Adm-clerical,White,Male,Some-college,United-States,Never-married,<=50K
51,Private,Protective-serv,White,Female,Some-college,Vietnam,Never-married,<=50K
33,Private,Exec-managerial,White,Male,Some-college,Italy,Divorced,<=50K
31,Local-gov,Protective-serv,White,Female,Masters,United-States,Married-civ-spouse,>50K
18,Private,Sales,White,Male,Bachelors,United-States,Never-married,<=50K
19,Private,Sales,White,Female,HS-grad,United-States,Never-married,<=50K
17,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
26,Private,Transport-moving,White,Male,10th,United-States,Never-married,<=50K
33,Private,Other-service,Black,Female,1st-4th,Peru,Divorced,<=50K
40,Private,Other-service,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
47,State-gov,Craft-repair,White,Male,HS-grad,United-States,Never-married,<=50K
49,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
31,Private,Exec-managerial,White,Male,HS-grad,Taiwan,Married-civ-spouse,<=50K
71,State-gov,Prof-specialty,White,Male,Masters,United-States,Separated,<=50K
21,Private,Exec-managerial,White,Male,Bachelors,United-States,Never-married,<=50K
27,Federal-gov,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
43,Self-emp-inc,Exec-managerial,White,Male,Bachelors,Hungary,Married-civ-spouse,>50K
66,Local-gov,Prof-specialty,Black,Female,Masters,United-States,Widowed,<=50K
38,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,>50K
60,Private,Machine-op-inspct,White,Male,Assoc-acdm,United-States,Divorced,<=50K
53,Self-emp-not-inc,Craft-repair,White,Male,Assoc-voc,Poland,Separated,<=50K
30,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
17,Self-emp-not-inc,Craft-repair,White,Male,Some-college,England,Married-civ-spouse,<=50K
90,Private,Handlers-cleaners,White,Male,9th,United-States,Never-married,<=50K
18,Private,Prof-specialty,White,Female,Prof-school,United-States,Never-married,<=50K
37,Private,Exec-managerial,Black,Female,Some-college,United-States,Never-married,<=50K
90,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
48,Self-emp-not-inc,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
49,Private,Exec-managerial,White,Male,Doctorate,United-States,Married-civ-spouse,>50K
48,Private,Exec-managerial,White,Male,Bachelors,Cuba,Married-civ-spouse,>50K
22,Federal-gov,Farming-fishing,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
54,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
53,Private,Other-service,White,Female,Some-college,United-States,Married-civ-spouse,<=50K
17,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
51,Self-emp-not-inc,Craft-repair,White,Male,10th,United-States,Married-civ-spouse,<=50K
46,Private,Sales,White,Female,HS-grad,Holand-Netherlands,Married-civ-spouse,<=50K
39,Private,Exec-managerial,White,Male,Bachelors,United-States,Never-married,<=50K
67,Private,Prof-specialty,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
20,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
29,Local-gov,Prof-specialty,White,Female,Bachelors,United-States,Never-married,<=50K
24,Private,Transport-moving,Black,Male,HS-grad,United-States,Never-married,<=50K
26,Private,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
23,Private,Sales,White,Male,HS-grad,United-States,Never-married,<=50K
20,Private,Sales,White,Male,Some-college,United-States,Never-married,<=50K
17,Private,Other-service,White,Female,HS-grad,United-States,Divorced,<=50K
32,Private,Other-service,White,Male,HS-grad,Holand-Netherlands,Never-married,<=50K
90,Self-emp-inc,Sales,White,Male,Some-college,United-States,Widowed,>50K
35,Private,Machine-op-inspct,Asian-Pac-Islander,Male,HS-grad,Germany,Never-married,<=50K
31,Private,Craft-repair,Amer-Indian-Eskimo,Male,Some-college,United-States,Married-civ-spouse,>50K
75,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Never-married,<=50K
30,Private,Other-service,White,Male,HS-grad,United-States,Never-married,<=50K
43,Private,Prof-specialty,Asian-Pac-Islander,Male,Doctorate,China,Married-civ-spouse,>50K
28,Private,Prof-specialty,Black,Female,Assoc-voc,United-States,Divorced,<=50K
18,Private,Machine-op-inspct,White,Male,HS-grad,Hungary,Never-married,<=50K
33,Private,Adm-clerical,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
50,State-gov,Protective-serv,White,Male,Some-college,United-States,Married-civ-spouse,>50K
17,Private,Tech-support,White,Male,Some-college,United-States,Never-married,<=50K
33,Private,Prof-specialty,White,Male,Some-college,United-States,Never-married,<=50K
39,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
47,Self-emp-not-inc,Sales,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
33,Private,Other-service,White,Male,HS-grad,United-States,Never-married,<=50K
38,Local-gov,Prof-specialty,White,Male,Some-college,United-States,Widowed,<=50K
40,Self-emp-inc,Craft-repair,White,Male,10th,United-States,Married-civ-spouse,<=50K
22,Private,Exec-managerial,White,Male,10th,United-States,Married-civ-spouse,>50K
47,Self-emp-inc,Sales,White,Male,Doctorate,United-States,Never-married,<=50K
44,Private,Craft-repair,White,Male,Some-college,Yugoslavia,Married-civ-spouse,>50K
45,Private,Other-service,White,Male,HS-grad,Poland,Married-civ-spouse,<=50K
18,Private,Other-service,White,Female,12th,United-States,Never-married,<=50K
17,Local-gov,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
77,Private,Other-service,Black,Male,7th-8th,United-States,Married-civ-spouse,<=50K
61,Self-emp-inc,Protective-serv,Black,Male,Bachelors,Puerto-Rico,Married-civ-spouse,>50K
36,Private,Prof-specialty,White,Male,Bachelors,Italy,Married-civ-spouse,>50K
28,Private,Prof-specialty,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
37,Private,Transport-moving,White,Male,Assoc-voc,United-States,Never-married,<=50K
30,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Divorced,<=50K
46,Private,Farming-fishing,Black,Male,Some-college,United-States,Widowed,<=50K
58,Self-emp-not-inc,Craft-repair,White,Male,Assoc-acdm,United-States,Married-civ-spouse,<=50K
17,Private,Other-service,White,Male,Some-college,Iran,Never-married,<=50K
17,Private,Sales,Black,Female,Prof-school,United-States,Never-married,<=50K
30,Private,Exec-managerial,Black,Female,Some-college,United-States,Separated,<=50K
25,Self-emp-inc,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
40,Private,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
22,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
24,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
44,Private,Craft-repair,White,Male,Some-college,Mexico,Married-civ-spouse,<=50K
28,Private,Adm-clerical,Black,Female,Doctorate,United-States,Divorced,<=50K
17,Local-gov,Prof-specialty,White,Male,Bachelors,United-States,Divorced,<=50K
44,Federal-gov,Exec-managerial,White,Female,Masters,United-States,Never-married,<=50K
17,Private,Transport-moving,Black,Male,HS-grad,United-States,Never-married,<=50K
48,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
49,Self-emp-not-inc,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
32,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
39,Private,Tech-support,Black,Male,Assoc-voc,United-States,Divorced,>50K
48,Private,Craft-repair,White,Male,10th,United-States,Married-civ-spouse,<=50K
63,Private,Sales,Black,Male,Some-college,United-States,Married-civ-spouse,>50K
58,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Machine-op-inspct,White,Male,10th,United-States,Married-civ-spouse,<=50K
21,Local-gov,Handlers-cleaners,White,Male,11th,United-States,Never-married,<=50K
70,Private,Craft-repair,White,Male,9th,United-States,Divorced,<=50K
50,Private,Sales,White,Female,HS-grad,United-States,Never-married,<=50K
17,Private,Sales,White,Female,Some-college,United-States,Married-spouse-absent,<=50K
