age,workclass,occupation,race,sex,education,native-country,marital-status,income
63,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Divorced,<=50K
17,Private,Adm-clerical,White,Male,Bachelors,United-States,Never-married,<=50K
64,State-gov,Other-service,Black,Female,Assoc-voc,United-States,Widowed,<=50K
38,Private,Other-service,White,Male,11th,United-States,Separated,<=50K
50,Private,Adm-clerical,White,Female,Assoc-voc,United-States,Divorced,<=50K
22,Private,Machine-op-inspct,Asian-Pac-Islander,Male,HS-grad,Vietnam,Married-civ-spouse,>50K
40,Self-emp-inc,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
29,State-gov,Adm-clerical,White,Female,Masters,United-States,Never-married,<=50K
40,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
37,Private,Other-service,Black,Female,Assoc-voc,United-States,Divorced,<=50K
64,Private,Craft-repair,Asian-Pac-Islander,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
38,State-gov,Exec-managerial,White,Female,Masters,United-States,Divorced,<=50K
45,Self-emp-inc,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
26,Private,Sales,White,Female,Some-college,United-States,Never-married,<=50K
22,Private,Sales,White,Female,Some-college,United-States,Never-married,<=50K
32,Private,Exec-managerial,White,Female,Bachelors,United-States,Never-married,<=50K
33,State-gov,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
29,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
52,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
54,Private,Tech-support,White,Male,Assoc-acdm,United-States,Divorced,<=50K
71,Private,Sales,White,Female,Some-college,Nicaragua,Widowed,<=50K
46,Private,Farming-fishing,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
60,Private,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
76,Private,Machine-op-inspct,White,Female,7th-8th,United-States,Divorced,<=50K
43,Private,Craft-repair,Black,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Tech-support,Asian-Pac-Islander,Male,Some-college,Vietnam,Never-married,<=50K
43,Self-emp-not-inc,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
45,Private,Machine-op-inspct,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
64,Self-emp-not-inc,Sales,Black,Male,HS-grad,United-States,Divorced,<=50K
30,Private,Sales,White,Male,Some-college,United-States,Never-married,<=50K
17,Private,Sales,White,Female,HS-grad,United-States,Separated,<=50K
17,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
29,Private,Sales,Asian-Pac-Islander,Female,Bachelors,China,Never-married,<=50K
42,Private,Transport-moving,White,Male,Bachelors,United-States,Never-married,<=50K
17,Private,Adm-clerical,White,Female,Assoc-acdm,United-States,Married-AF-spouse,<=50K
17,Private,Priv-house-serv,White,Male,10th,United-States,Never-married,<=50K
46,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
27,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,>50K
46,Private,Machine-op-inspct,White,Female,Some-college,United-States,Divorced,<=50K
58,Self-emp-inc,Transport-moving,White,Male,HS-grad,Hungary,Married-civ-spouse,>50K
27,Private,Farming-fishing,White,Female,Some-college,United-States,Never-married,<=50K
45,Local-gov,Other-service,Black,Male,11th,United-States,Married-civ-spouse,<=50K
34,Private,Craft-repair,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
62,Private,Adm-clerical,White,Female,Some-college,United-States,Widowed,<=50K
21,Private,Prof-specialty,Asian-Pac-Islander,Female,Some-college,South,Never-married,<=50K
37,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
46,State-gov,Exec-managerial,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
35,Self-emp-not-inc,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
17,State-gov,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
53,Self-emp-not-inc,Farming-fishing,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
52,Private,Other-service,White,Male,7th-8th,United-States,Never-married,<=50K
17,Private,Machine-op-inspct,White,Female,Some-college,United-States,Never-married,<=50K
48,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
26,Private,Adm-clerical,Asian-Pac-Islander,Female,Bachelors,Thailand,Never-married,<=50K
26,Self-emp-not-inc,Exec-managerial,White,Male,10th,United-States,Married-civ-spouse,<=50K
45,Local-gov,Adm-clerical,White,Female,12th,United-States,Married-civ-spouse,<=50K
54,Private,Transport-moving,White,Male,10th,Puerto-Rico,Married-civ-spouse,<=50K
49,State-gov,Exec-managerial,White,Female,Doctorate,United-States,Never-married,>50K
70,Private,Handlers-cleaners,White,Male,Some-college,United-States,Divorced,<=50K
74,Self-emp-not-inc,Transport-moving,White,Male,Some-college,United-States,Widowed,<=50K
57,Private,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
26,Private,Sales,Black,Male,Masters,United-States,Never-married,<=50K
44,Self-emp-not-inc,Farming-fishing,White,Male,HS-grad,United-States,Divorced,<=50K
33,Private,Prof-specialty,Black,Female,12th,United-States,Never-married,<=50K
59,Self-emp-inc,Exec-managerial,White,Male,Assoc-voc,Greece,Married-civ-spouse,>50K
17,State-gov,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
46,Local-gov,Farming-fishing,White,Male,Assoc-acdm,United-States,Married-civ-spouse,<=50K
46,Private,Exec-managerial,Asian-Pac-Islander,Male,Masters,United-States,Married-civ-spouse,>50K
40,Private,Other-service,Other,Female,1st-4th,El-Salvador,Never-married,<=50K
48,Private,Exec-managerial,White,Female,Some-college,United-States,Married-civ-spouse,>50K
50,Local-gov,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
27,Self-emp-not-inc,Prof-specialty,White,Male,Bachelors,United-States,Married-AF-spouse,>50K
82,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
57,Private,Craft-repair,White,Female,9th,United-States,Divorced,>50K
27,Private,Machine-op-inspct,White,Male,7th-8th,United-States,Married-civ-spouse,<=50K
48,Federal-gov,Craft-repair,Black,Male,HS-grad,United-States,Married-civ-spouse,>50K
23,Private,Tech-support,White,Female,HS-grad,United-States,Divorced,<=50K
61,Private,Handlers-cleaners,White,Male,Masters,United-States,Never-married,<=50K
35,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
37,Self-emp-not-inc,Craft-repair,Amer-Indian-Eskimo,Male,Bachelors,United-States,Never-married,<=50K
32,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
39,Local-gov,Prof-specialty,White,Female,Masters,United-States,Never-married,<=50K
33,Private,Exec-managerial,White,Male,Bachelors,United-States,Never-married,<=50K
17,Private,Prof-specialty,White,Male,Assoc-acdm,United-States,Never-married,<=50K
36,Local-gov,Prof-specialty,White,Male,Masters,United-States,Never-married,<=50K
36,State-gov,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
32,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
20,Private,Craft-repair,White,Male,Assoc-voc,United-States,Never-married,<=50K
17,Private,Other-service,White,Female,12th,United-States,Never-married,<=50K
36,Private,Sales,White,Female,Bachelors,United-States,Divorced,<=50K
29,Private,Tech-support,Black,Female,Assoc-voc,United-States,Separated,<=50K
35,Private,Craft-repair,White,Male,Assoc-acdm,United-States,Never-married,<=50K
59,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
33,Federal-gov,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
51,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
39,Private,Machine-op-inspct,White,Male,5th-6th,Mexico,Married-civ-spouse,<=50K
29,Local-gov,Adm-clerical,Black,Female,Some-college,United-States,Never-married,<=50K
57,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
46,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
36,Private,Prof-specialty,White,Male,Masters,United-States,Never-married,<=50K
44,Local-gov,Farming-fishing,White,Male,HS-grad,El-Salvador,Married-civ-spouse,<=50K
34,State-gov,Prof-specialty,White,Female,Masters,United-States,Married-civ-spouse,>50K
27,Private,Prof-specialty,White,Male,Assoc-voc,United-States,Never-married,<=50K
52,Self-emp-inc,Farming-fishing,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
59,Self-emp-not-inc,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
52,Private,Other-service,Black,Female,10th,United-States,Divorced,<=50K
25,Private,Protective-serv,White,Male,Some-college,Honduras,Never-married,<=50K
43,Private,Tech-support,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
17,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
69,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
29,Local-gov,Prof-specialty,White,Female,Masters,United-States,Divorced,<=50K
27,Private,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
20,Private,Priv-house-serv,Black,Female,HS-grad,United-States,Divorced,<=50K
47,Private,Exec-managerial,White,Female,Some-college,United-States,Married-civ-spouse,>50K
25,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
59,Private,Exec-managerial,White,Male,Some-college,United-States,Married-civ-spouse,>50K
71,Private,Prof-specialty,White,Male,Masters,United-States,Never-married,<=50K
61,Local-gov,Adm-clerical,White,Female,Some-college,United-States,Divorced,<=50K
28,Private,Craft-repair,White,Male,Assoc-voc,United-States,Never-married,<=50K
34,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
21,Private,Adm-clerical,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
26,Private,Sales,White,Female,HS-grad,United-States,Never-married,<=50K
17,Private,Exec-managerial,White,Male,HS-grad,United-States,Never-married,<=50K
53,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
42,State-gov,Prof-specialty,White,Female,Masters,United-States,Divorced,<=50K
64,Private,Adm-clerical,Asian-Pac-Islander,Female,HS-grad,Japan,Divorced,<=50K
82,Self-emp-not-inc,Farming-fishing,White,Male,Bachelors,United-States,Never-married,<=50K
42,State-gov,Prof-specialty,White,Male,HS-grad,United-States,Divorced,<=50K
58,Self-emp-not-inc,Prof-specialty,White,Female,Some-college,United-States,Divorced,<=50K
36,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
28,Private,Craft-repair,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
37,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
33,Private,Handlers-cleaners,Black,Male,Some-college,United-States,Separated,<=50K
32,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
43,State-gov,Other-service,White,Female,HS-grad,United-States,Never-married,<=50K
17,State-gov,Sales,Black,Female,HS-grad,United-States,Never-married,<=50K
28,Private,Tech-support,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
73,Private,Exec-managerial,White,Female,Assoc-voc,United-States,Married-civ-spouse,>50K
33,Local-gov,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
72,Private,Priv-house-serv,White,Female,Preschool,Guatemala,Widowed,<=50K
34,Private,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
41,Local-gov,Handlers-cleaners,White,Male,HS-grad,United-States,Divorced,>50K
32,Private,Transport-moving,Black,Male,HS-grad,United-States,Never-married,<=50K
30,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
60,Self-emp-not-inc,Prof-specialty,White,Female,Masters,United-States,Divorced,<=50K
17,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
59,Self-emp-inc,Prof-specialty,White,Male,Masters,United-States,Married-civ-spouse,>50K
31,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
45,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
17,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
21,Federal-gov,Craft-repair,White,Male,Assoc-voc,Japan,Never-married,<=50K
59,Private,Transport-moving,White,Male,7th-8th,Canada,Married-civ-spouse,<=50K
40,Federal-gov,Exec-managerial,White,Male,Masters,United-States,Divorced,>50K
42,Self-emp-inc,Sales,White,Male,Masters,United-States,Married-civ-spouse,>50K
17,Private,Other-service,White,Male,10th,United-States,Never-married,<=50K
58,Private,Exec-managerial,White,Male,7th-8th,United-States,Married-civ-spouse,>50K
21,Private,Adm-clerical,Black,Female,Some-college,United-States,Married-civ-spouse,>50K
48,Private,Machine-op-inspct,Asian-Pac-Islander,Female,Masters,India,Separated,<=50K
17,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
56,Self-emp-not-inc,Other-service,White,Female,HS-grad,United-States,Separated,<=50K
21,Private,Tech-support,White,Female,Some-college,United-States,Never-married,<=50K
24,Self-emp-not-inc,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
32,Private,Other-service,White,Female,HS-grad,United-States,Divorced,<=50K
61,Private,Transport-moving,White,Male,HS-grad,United-States,Divorced,<=50K
34,Private,Other-service,Black,Female,Some-college,United-States,Separated,<=50K
32,Private,Craft-repair,White,Male,HS-grad,United-States,Divorced,<=50K
17,Self-emp-inc,Sales,Other,Male,12th,Dominican-Republic,Married-civ-spouse,<=50K
39,Local-gov,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
58,Federal-gov,Adm-clerical,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
27,Private,Craft-repair,White,Male,11th,United-States,Divorced,<=50K
18,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
65,Self-emp-not-inc,Machine-op-inspct,Black,Male,Some-college,United-States,Never-married,<=50K
25,Private,Other-service,White,Male,10th,Mexico,Never-married,<=50K
17,Private,Other-service,White,Male,10th,United-States,Never-married,<=50K
58,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
25,Private,Adm-clerical,White,Female,HS-grad,United-States,Divorced,<=50K
42,State-gov,Prof-specialty,White,Female,Bachelors,United-States,Divorced,<=50K
48,Self-emp-not-inc,Prof-specialty,White,Male,Some-college,United-States,Never-married,<=50K
45,Private,Exec-managerial,White,Female,Some-college,United-States,Married-civ-spouse,>50K
55,Private,Other-service,White,Male,1st-4th,Mexico,Married-civ-spouse,<=50K
55,Local-gov,Other-service,White,Female,HS-grad,United-States,Widowed,<=50K
45,Self-emp-not-inc,Farming-fishing,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
60,Private,Adm-clerical,White,Female,Assoc-acdm,United-States,Separated,<=50K
36,Private,Adm-clerical,White,Female,Assoc-voc,United-States,Never-married,<=50K
39,Private,Other-service,White,Female,Some-college,United-States,Never-married,<=50K
39,Private,Exec-managerial,White,Female,Bachelors,United-States,Never-married,<=50K
38,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
35,Private,Handlers-cleaners,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
36,Private,Adm-clerical,White,Male,HS-grad,United-States,Divorced,<=50K
48,Private,Machine-op-inspct,Black,Female,HS-grad,United-States,Separated,<=50K
42,Federal-gov,Adm-clerical,Black,Female,HS-grad,United-States,Never-married,<=50K
35,Federal-gov,Exec-managerial,Black,Male,Bachelors,United-States,Never-married,<=50K
17,Private,Machine-op-inspct,Amer-Indian-Eskimo,Male,Some-college,United-States,Married-civ-spouse,<=50K
65,Private,Prof-specialty,White,Female,Bachelors,United-States,Never-married,<=50K
18,State-gov,Farming-fishing,White,Male,Some-college,United-States,Never-married,<=50K
37,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
47,Self-emp-not-inc,Farming-fishing,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
55,Federal-gov,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
43,Private,Exec-managerial,White,Male,Assoc-acdm,United-States,Married-civ-spouse,>50K
48,Private,Craft-repair,Asian-Pac-Islander,Male,Bachelors,Vietnam,Married-civ-spouse,>50K
21,Private,Sales,White,Female,Bachelors,United-States,Never-married,<=50K
38,Private,Exec-managerial,White,Female,HS-grad,United-States,Married-civ-spouse,>50K
35,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
32,Private,Sales,White,Male,Some-college,United-States,Married-civ-spouse,>50K
53,Self-emp-not-inc,Farming-fishing,White,Male,Masters,United-States,Never-married,<=50K
47,Private,Prof-specialty,White,Male,Prof-school,United-States,Married-civ-spouse,>50K
43,Self-emp-not-inc,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
39,Local-gov,Protective-serv,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
72,Federal-gov,Prof-specialty,White,Female,Masters,United-States,Widowed,<=50K
59,Local-gov,Handlers-cleaners,Black,Female,HS-grad,United-States,Divorced,<=50K
41,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
52,Private,Other-service,Black,Male,10th,United-States,Married-civ-spouse,<=50K
21,Private,Other-service,White,Female,HS-grad,United-States,Married-AF-spouse,<=50K
34,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
64,Self-emp-not-inc,Craft-repair,White,Male,7th-8th,United-States,Married-civ-spouse,<=50K
33,Private,Transport-moving,White,Male,HS-grad,United-States,Never-married,<=50K
42,Private,Exec-managerial,White,Male,Assoc-voc,United-States,Divorced,>50K
19,Private,Sales,White,Female,Bachelors,United-States,Never-married,<=50K
19,Private,Sales,White,Male,Assoc-acdm,United-States,Never-married,<=50K
45,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
29,Private,Tech-support,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
26,Private,Sales,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
47,Private,Exec-managerial,White,Female,Some-college,United-States,Divorced,<=50K
32,Local-gov,Adm-clerical,Black,Female,Preschool,United-States,Never-married,<=50K
38,Private,Exec-managerial,White,Male,Bachelors,United-States,Separated,>50K
20,Private,Sales,Black,Female,Some-college,United-States,Never-married,<=50K
40,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
26,Private,Sales,Black,Male,Some-college,United-States,Never-married,<=50K
21,State-gov,Prof-specialty,Asian-Pac-Islander,Male,Masters,India,Married-civ-spouse,<=50K
27,Private,Prof-specialty,White,Female,Masters,United-States,Divorced,>50K
25,Private,Exec-managerial,Asian-Pac-Islander,Female,Bachelors,China,Divorced,<=50K
60,State-gov,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
30,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
25,Private,Tech-support,Black,Male,Some-college,United-States,Never-married,<=50K
43,Self-emp-not-inc,Other-service,White,Male,Some-college,United-States,Never-married,<=50K
49,Private,Prof-specialty,White,Female,Bachelors,United-States,Widowed,<=50K
31,Self-emp-not-inc,Handlers-cleaners,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Adm-clerical,White,Female,Some-college,United-States,Never-married,<=50K
45,Private,Protective-serv,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
53,State-gov,Prof-specialty,White,Male,Bachelors,United-States,Never-married,<=50K
17,Private,Sales,White,Female,12th,United-States,Never-married,<=50K
56,Private,Tech-support,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
31,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
66,Private,Other-service,White,Male,Bachelors,United-States,Widowed,<=50K
76,Private,Prof-specialty,White,Female,Masters,United-States,Never-married,<=50K
26,Local-gov,Protective-serv,White,Female,HS-grad,United-States,Married-civ-spouse,<=50K
63,Self-emp-not-inc,Farming-fishing,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
36,Private,Other-service,White,Female,10th,United-States,Never-married,<=50K
25,Private,Prof-specialty,White,Female,Bachelors,United-States,Never-married,<=50K
48,Private,Transport-moving,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
38,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Never-married,<=50K
34,Self-emp-not-inc,Farming-fishing,White,Male,HS-grad,United-States,Never-married,<=50K
40,Private,Machine-op-inspct,White,Female,HS-grad,United-States,Separated,<=50K
33,Private,Exec-managerial,White,Male,Some-college,Honduras,Never-married,<=50K
51,Private,Transport-moving,White,Male,HS-grad,United-States,Widowed,<=50K
50,Self-emp-not-inc,Other-service,Black,Male,HS-grad,United-States,Married-civ-spouse,<=50K
38,State-gov,Craft-repair,White,Male,11th,United-States,Married-civ-spouse,<=50K
18,Private,Other-service,White,Female,HS-grad,United-States,Never-married,<=50K
50,Private,Tech-support,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
53,Private,Machine-op-inspct,Other,Male,Bachelors,Ecuador,Married-civ-spouse,<=50K
19,Private,Other-service,White,Male,11th,United-States,Never-married,<=50K
28,Private,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
17,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Never-married,<=50K
51,Self-emp-not-inc,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
29,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
44,Federal-gov,Exec-managerial,Black,Male,Some-college,United-States,Married-civ-spouse,<=50K
29,Private,Adm-clerical,White,Female,Some-college,United-States,Separated,<=50K
48,Private,Prof-specialty,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
29,Self-emp-not-inc,Other-service,White,Female,11th,United-States,Married-civ-spouse,<=50K
41,Private,Sales,White,Male,Bachelors,United-States,Never-married,<=50K
29,Private,Sales,Black,Male,Bachelors,United-States,Never-married,<=50K
58,Private,Exec-managerial,Other,Male,Bachelors,India,Married-civ-spouse,<=50K
54,Private,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
29,Private,Craft-repair,White,Male,Assoc-acdm,United-States,Never-married,<=50K
35,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
39,Self-emp-not-inc,Exec-managerial,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
26,Private,Handlers-cleaners,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
18,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
26,Self-emp-not-inc,Craft-repair,White,Male,11th,Mexico,Never-married,<=50K
22,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
35,State-gov,Adm-clerical,Black,Female,HS-grad,United-States,Divorced,<=50K
25,Self-emp-inc,Sales,White,Male,Assoc-acdm,United-States,Married-civ-spouse,>50K
40,Private,Craft-repair,Black,Male,Assoc-voc,United-States,Never-married,<=50K
31,Private,Handlers-cleaners,Black,Male,11th,United-States,Never-married,<=50K
30,Private,Craft-repair,White,Male,Some-college,United-States,Never-married,<=50K
57,Private,Prof-specialty,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
37,Private,Transport-moving,Asian-Pac-Islander,Male,HS-grad,Trinadad&Tobago,Married-civ-spouse,<=50K
41,Private,Adm-clerical,White,Female,Some-college,United-States,Widowed,<=50K
51,Self-emp-not-inc,Prof-specialty,White,Male,Doctorate,United-States,Married-civ-spouse,<=50K
53,Private,Machine-op-inspct,Black,Female,12th,United-States,Never-married,<=50K
55,State-gov,Exec-managerial,Black,Male,Bachelors,United-States,Divorced,<=50K
53,Self-emp-not-inc,Other-service,White,Male,7th-8th,Italy,Married-civ-spouse,<=50K
38,Private,Other-service,Other,Male,Bachelors,Mexico,Married-spouse-absent,<=50K
17,Private,Tech-support,White,Female,Assoc-voc,United-States,Divorced,<=50K
50,Private,Prof-specialty,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
27,Private,Adm-clerical,Asian-Pac-Islander,Female,Bachelors,Laos,Never-married,<=50K
45,State-gov,Protective-serv,White,Male,HS-grad,United-States,Married-civ-spouse,>50K
48,Private,Other-service,Black,Female,10th,United-States,Never-married,<=50K
47,Self-emp-not-inc,Craft-repair,White,Male,Bachelors,United-States,Separated,<=50K
25,Private,Other-service,White,Female,HS-grad,United-States,Never-married,<=50K
37,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
50,Private,Craft-repair,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
29,Private,Sales,White,Male,Assoc-voc,United-States,Married-civ-spouse,>50K
28,Private,Protective-serv,White,Female,Assoc-voc,United-States,Separated,<=50K
17,Private,Machine-op-inspct,White,Male,HS-grad,United-States,Never-married,<=50K
28,Private,Sales,White,Male,Some-college,United-States,Never-married,<=50K
39,Private,Exec-managerial,White,Male,HS-grad,United-States,Divorced,<=50K
34,Private,Prof-specialty,Asian-Pac-Islander,Female,Masters,Hong,Married-civ-spouse,>50K
67,Private,Other-service,White,Male,5th-6th,Greece,Married-civ-spouse,<=50K
36,Private,Sales,White,Male,Bachelors,Germany,Married-civ-spouse,>50K
37,Private,Craft-repair,White,Male,11th,United-States,Married-civ-spouse,<=50K
47,Federal-gov,Adm-clerical,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
31,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
30,Self-emp-not-inc,Adm-clerical,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
31,Private,Adm-clerical,Black,Female,Some-college,United-States,Never-married,<=50K
29,Private,Other-service,Asian-Pac-Islander,Female,HS-grad,South,Married-civ-spouse,<=50K
47,Private,Handlers-cleaners,White,Male,10th,United-States,Married-civ-spouse,<=50K
42,Private,Craft-repair,White,Male,Some-college,United-States,Divorced,<=50K
17,Private,Exec-managerial,White,Female,HS-grad,United-States,Married-spouse-absent,<=50K
65,Private,Machine-op-inspct,Black,Male,10th,United-States,Separated,<=50K
34,Private,Adm-clerical,White,Female,HS-grad,United-States,Never-married,<=50K
33,Private,Sales,White,Male,Bachelors,Peru,Married-civ-spouse,<=50K
52,Private,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
17,Private,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,<=50K
21,Self-emp-inc,Exec-managerial,White,Male,Bachelors,United-States,Married-civ-spouse,>50K
24,Private,Machine-op-inspct,White,Female,HS-grad,United-States,Separated,<=50K
54,Private,Sales,Black,Male,HS-grad,United-States,Married-civ-spouse,<=50K
47,Private,Tech-support,Black,Female,Assoc-voc,United-States,Divorced,<=50K
22,Private,Adm-clerical,White,Female,Some-college,United-States,Married-civ-spouse,<=50K
28,Private,Craft-repair,White,Male,Some-college,United-States,Married-civ-spouse,<=50K
22,Private,Exec-managerial,White,Male,Some-college,United-States,Divorced,<=50K
17,State-gov,Adm-clerical,Asian-Pac-Islander,Female,Some-college,United-States,Never-married,<=50K
48,Private,Transport-moving,White,Male,HS-grad,United-States,Married-civ-spouse,<=50K
35,Local-gov,Protective-serv,Black,Male,Assoc-voc,United-States,Married-civ-spouse,<=50K
54,Self-emp-not-inc,Exec-managerial,White,Male,Masters,United-States,Married-civ-spouse,>50K
34,Private,Adm-clerical,Black,Female,Some-college,United-States,Divorced,<=50K
54,Private,Sales,White,Male,Bachelors,United-States,Married-civ-spouse,<=50K
