age,workclass,occupation,race,sex,education,native-country,marital-status,income
81,Federal-gov,Machine-op-inspct,Amer-Indian-Eskimo,Female,Assoc-acdm,Thailand,Married-civ-spouse,>50K
39,Self-emp-inc,Farming-fishing,Asian-Pac-Islander,Male,Doctorate,Jamaica,Separated,<=50K
32,Private,Tech-support,White,Female,5th-6th,Italy,Separated,>50K
20,Without-pay,Tech-support,White,Female,Preschool,Holand-Netherlands,Widowed,<=50K
21,Private,Handlers-cleaners,Black,Female,7th-8th,Ecuador,Widowed,>50K
17,Self-emp-inc,Other-service,Black,Male,7th-8th,Mexico,Separated,>50K
50,Private,Exec-managerial,Asian-Pac-Islander,Male,Assoc-voc,Germany,Married-spouse-absent,>50K
36,Local-gov,Adm-clerical,Other,Male,Prof-school,South,Married-civ-spouse,<=50K
90,State-gov,Prof-specialty,White,Female,Bachelors,Scotland,Married-civ-spouse,<=50K
87,Private,Other-service,Black,Male,7th-8th,Dominican-Republic,Never-married,<=50K
17,State-gov,Sales,Other,Male,Preschool,China,Separated,>50K
17,Federal-gov,Other-service,White,Female,9th,Trinadad&Tobago,Married-civ-spouse,>50K
17,Without-pay,Tech-support,Other,Male,Doctorate,Dominican-Republic,Separated,<=50K
90,Private,Other-service,Amer-Indian-Eskimo,Male,1st-4th,Portugal,Married-civ-spouse,<=50K
17,Private,Machine-op-inspct,Asian-Pac-Islander,Male,12th,El-Salvador,Widowed,<=50K
20,Private,Farming-fishing,Other,Male,HS-grad,Philippines,Divorced,<=50K
90,Self-emp-not-inc,Tech-support,Black,Female,7th-8th,Laos,Married-spouse-absent,<=50K
68,Private,Machine-op-inspct,Asian-Pac-Islander,Female,1st-4th,Puerto-Rico,Never-married,<=50K
29,Private,Prof-specialty,Amer-Indian-Eskimo,Male,Preschool,Canada,Divorced,<=50K
17,Local-gov,Machine-op-inspct,Other,Male,10th,Taiwan,Divorced,<=50K
17,Private,Transport-moving,Amer-Indian-Eskimo,Male,Some-college,United-States,Married-spouse-absent,<=50K
17,Local-gov,Machine-op-inspct,White,Male,Bachelors,United-States,Married-spouse-absent,<=50K
90,Local-gov,Protective-serv,White,Male,Preschool,Mexico,Widowed,>50K
57,Federal-gov,Farming-fishing,White,Female,Prof-school,Laos,Married-civ-spouse,<=50K
17,Federal-gov,Craft-repair,Amer-Indian-Eskimo,Male,Prof-school,Yugoslavia,Married-AF-spouse,<=50K
41,Self-emp-not-inc,Protective-serv,White,Male,9th,Japan,Never-married,<=50K
67,Private,Craft-repair,Other,Male,Doctorate,Columbia,Separated,<=50K
74,Self-emp-inc,Armed-Forces,Asian-Pac-Islander,Male,Bachelors,Poland,Never-married,<=50K
90,Self-emp-not-inc,Farming-fishing,Amer-Indian-Eskimo,Male,Assoc-voc,India,Married-civ-spouse,<=50K
17,State-gov,Sales,White,Male,Doctorate,Vietnam,Married-spouse-absent,<=50K
17,Private,Armed-Forces,Black,Female,Assoc-acdm,Scotland,Separated,>50K
22,Self-emp-inc,Adm-clerical,Other,Male,10th,South,Married-civ-spouse,>50K
47,State-gov,Priv-house-serv,White,Female,Doctorate,Philippines,Married-AF-spouse,<=50K
90,Without-pay,Handlers-cleaners,Asian-Pac-Islander,Male,12th,Puerto-Rico,Married-civ-spouse,<=50K
39,State-gov,Craft-repair,White,Male,Some-college,Japan,Widowed,>50K
31,Without-pay,Adm-clerical,Amer-Indian-Eskimo,Female,HS-grad,Mexico,Married-AF-spouse,<=50K
90,Local-gov,Handlers-cleaners,Amer-Indian-Eskimo,Male,Assoc-acdm,Honduras,Widowed,<=50K
55,Self-emp-not-inc,Tech-support,White,Male,HS-grad,Guatemala,Married-civ-spouse,>50K
20,Federal-gov,Prof-specialty,Amer-Indian-Eskimo,Female,5th-6th,South,Married-AF-spouse,<=50K
36,Private,Tech-support,White,Female,1st-4th,Yugoslavia,Married-spouse-absent,<=50K
90,State-gov,Exec-managerial,Black,Male,Prof-school,Vietnam,Married-spouse-absent,<=50K
17,Without-pay,Adm-clerical,Asian-Pac-Islander,Female,10th,Philippines,Married-civ-spouse,>50K
90,Local-gov,Prof-specialty,Other,Male,12th,Philippines,Never-married,<=50K
17,Self-emp-inc,Tech-support,Asian-Pac-Islander,Female,10th,England,Married-civ-spouse,>50K
58,Self-emp-not-inc,Exec-managerial,Black,Male,Some-college,Cambodia,Widowed,>50K
36,Without-pay,Farming-fishing,Black,Female,Preschool,Jamaica,Widowed,<=50K
90,Private,Prof-specialty,Black,Male,10th,Honduras,Married-civ-spouse,<=50K
18,Private,Sales,Black,Female,Preschool,Vietnam,Never-married,>50K
62,Private,Exec-managerial,White,Male,11th,Haiti,Divorced,<=50K
78,State-gov,Armed-Forces,Other,Male,12th,Laos,Divorced,<=50K
58,Without-pay,Other-service,Black,Female,Preschool,Jamaica,Married-civ-spouse,<=50K
87,Federal-gov,Machine-op-inspct,White,Male,Some-college,Germany,Divorced,>50K
17,Local-gov,Prof-specialty,White,Male,Some-college,Trinadad&Tobago,Married-civ-spouse,<=50K
41,Federal-gov,Sales,Asian-Pac-Islander,Female,Masters,Germany,Divorced,>50K
17,Federal-gov,Other-service,Black,Male,Some-college,Columbia,Never-married,<=50K
17,Local-gov,Handlers-cleaners,Other,Female,Bachelors,Ireland,Married-AF-spouse,<=50K
44,Self-emp-not-inc,Craft-repair,White,Female,Bachelors,United-States,Married-AF-spouse,<=50K
17,Self-emp-not-inc,Machine-op-inspct,White,Male,Bachelors,Scotland,Married-civ-spouse,<=50K
90,Private,Other-service,White,Male,7th-8th,Philippines,Married-AF-spouse,<=50K
55,Private,Tech-support,Black,Female,Assoc-voc,Canada,Divorced,>50K
17,Self-emp-not-inc,Prof-specialty,Black,Male,Bachelors,Ecuador,Separated,<=50K
45,Local-gov,Priv-house-serv,Amer-Indian-Eskimo,Female,Bachelors,Ireland,Married-spouse-absent,<=50K
29,Federal-gov,Prof-specialty,White,Female,Some-college,Mexico,Married-spouse-absent,<=50K
17,Private,Sales,Other,Male,Assoc-acdm,Germany,Married-AF-spouse,>50K
17,Federal-gov,Armed-Forces,White,Male,Some-college,Japan,Married-civ-spouse,<=50K
83,Private,Machine-op-inspct,Black,Female,5th-6th,Germany,Married-spouse-absent,<=50K
90,Federal-gov,Adm-clerical,Black,Female,10th,United-States,Divorced,>50K
17,Self-emp-inc,Handlers-cleaners,Other,Female,Bachelors,Peru,Never-married,>50K
23,Federal-gov,Priv-house-serv,White,Female,Some-college,Canada,Separated,<=50K
17,Private,Handlers-cleaners,Black,Male,10th,Taiwan,Married-civ-spouse,>50K
17,Self-emp-not-inc,Sales,Amer-Indian-Eskimo,Female,Bachelors,Portugal,Married-civ-spouse,>50K
19,Federal-gov,Prof-specialty,Black,Female,Some-college,Philippines,Never-married,<=50K
90,Self-emp-inc,Handlers-cleaners,Black,Male,Doctorate,Taiwan,Widowed,>50K
90,Private,Craft-repair,Other,Male,Preschool,United-States,Married-AF-spouse,>50K
17,State-gov,Transport-moving,White,Female,Preschool,Jamaica,Never-married,<=50K
87,Local-gov,Farming-fishing,White,Female,11th,Scotland,Married-AF-spouse,<=50K
17,State-gov,Armed-Forces,Amer-Indian-Eskimo,Female,7th-8th,Laos,Separated,<=50K
18,Private,Other-service,Other,Male,Bachelors,Nicaragua,Separated,<=50K
17,Private,Transport-moving,Other,Female,7th-8th,Portugal,Married-AF-spouse,<=50K
17,Private,Priv-house-serv,Other,Male,5th-6th,Hungary,Married-AF-spouse,<=50K
17,Private,Tech-support,Amer-Indian-Eskimo,Male,Assoc-voc,Ecuador,Never-married,<=50K
19,Self-emp-inc,Tech-support,White,Female,Some-college,Jamaica,Married-civ-spouse,>50K
44,Self-emp-inc,Tech-support,White,Male,Bachelors,Portugal,Separated,<=50K
90,Self-emp-not-inc,Armed-Forces,Amer-Indian-Eskimo,Male,Assoc-acdm,Guatemala,Married-civ-spouse,>50K
90,Local-gov,Transport-moving,White,Male,5th-6th,Greece,Never-married,>50K
90,Self-emp-not-inc,Transport-moving,White,Male,1st-4th,Iran,Married-civ-spouse,<=50K
90,Self-emp-not-inc,Exec-managerial,Amer-Indian-Eskimo,Male,Preschool,Ecuador,Married-civ-spouse,<=50K
66,Self-emp-inc,Priv-house-serv,Asian-Pac-Islander,Male,Preschool,United-States,Widowed,<=50K
17,Self-emp-inc,Farming-fishing,White,Female,Bachelors,Mexico,Divorced,>50K
78,Without-pay,Adm-clerical,Asian-Pac-Islander,Male,Preschool,India,Divorced,<=50K
90,Private,Other-service,Amer-Indian-Eskimo,Female,11th,Honduras,Separated,>50K
17,Federal-gov,Machine-op-inspct,Black,Male,1st-4th,China,Separated,>50K
90,Private,Prof-specialty,Other,Female,Doctorate,England,Married-spouse-absent,>50K
74,Federal-gov,Machine-op-inspct,White,Male,Some-college,Hungary,Married-spouse-absent,<=50K
90,Self-emp-inc,Armed-Forces,Amer-Indian-Eskimo,Male,5th-6th,United-States,Divorced,<=50K
90,Private,Machine-op-inspct,Asian-Pac-Islander,Female,Prof-school,Guatemala,Divorced,<=50K
90,Private,Sales,White,Male,Prof-school,Japan,Divorced,>50K
17,Local-gov,Armed-Forces,White,Male,Bachelors,United-States,Widowed,<=50K
60,Federal-gov,Transport-moving,White,Male,9th,Peru,Married-AF-spouse,>50K
17,Private,Prof-specialty,White,Male,5th-6th,Iran,Married-civ-spouse,<=50K
17,State-gov,Exec-managerial,Amer-Indian-Eskimo,Female,5th-6th,Japan,Never-married,<=50K
51,Private,Prof-specialty,White,Male,HS-grad,Laos,Never-married,<=50K
17,Self-emp-not-inc,Transport-moving,Other,Female,10th,France,Divorced,<=50K
17,Private,Tech-support,White,Female,Some-college,Italy,Married-civ-spouse,>50K
17,Private,Handlers-cleaners,White,Male,1st-4th,El-Salvador,Separated,>50K
17,Without-pay,Adm-clerical,Black,Male,Doctorate,Hong,Widowed,<=50K
17,Private,Prof-specialty,Amer-Indian-Eskimo,Male,HS-grad,Jamaica,Separated,>50K
72,Federal-gov,Adm-clerical,Black,Female,5th-6th,Honduras,Divorced,>50K
17,Private,Armed-Forces,Asian-Pac-Islander,Male,Preschool,Cuba,Widowed,>50K
20,State-gov,Handlers-cleaners,Amer-Indian-Eskimo,Female,Some-college,Poland,Married-AF-spouse,>50K
24,Private,Handlers-cleaners,White,Male,HS-grad,Greece,Divorced,<=50K
50,Local-gov,Sales,White,Female,Masters,China,Never-married,>50K
17,Local-gov,Sales,Black,Female,11th,Poland,Married-spouse-absent,<=50K
17,Federal-gov,Adm-clerical,Black,Female,Assoc-acdm,India,Never-married,<=50K
17,Private,Tech-support,Black,Female,10th,El-Salvador,Never-married,<=50K
17,State-gov,Tech-support,Amer-Indian-Eskimo,Male,Some-college,Holand-Netherlands,Married-civ-spouse,<=50K
48,Private,Transport-moving,Black,Male,Preschool,Ireland,Widowed,>50K
36,Without-pay,Craft-repair,White,Male,Doctorate,Holand-Netherlands,Never-married,>50K
75,Local-gov,Priv-house-serv,White,Male,11th,Peru,Widowed,>50K
17,Local-gov,Armed-Forces,Asian-Pac-Islander,Female,12th,Haiti,Married-spouse-absent,<=50K
90,Without-pay,Adm-clerical,Black,Male,Some-college,Thailand,Married-civ-spouse,<=50K
48,Self-emp-inc,Prof-specialty,Asian-Pac-Islander,Male,Masters,Portugal,Divorced,>50K
34,State-gov,Handlers-cleaners,Amer-Indian-Eskimo,Male,Prof-school,Italy,Married-AF-spouse,<=50K
90,Local-gov,Adm-clerical,Black,Female,HS-grad,United-States,Widowed,<=50K
54,Without-pay,Adm-clerical,White,Female,Assoc-acdm,Honduras,Divorced,>50K
53,Self-emp-inc,Handlers-cleaners,Other,Female,Prof-school,Puerto-Rico,Separated,>50K
68,Self-emp-not-inc,Exec-managerial,Amer-Indian-Eskimo,Male,Bachelors,Guatemala,Never-married,<=50K
17,Without-pay,Handlers-cleaners,White,Male,9th,Peru,Never-married,>50K
59,Without-pay,Craft-repair,Other,Female,7th-8th,Thailand,Widowed,>50K
74,Self-emp-not-inc,Handlers-cleaners,Other,Male,Assoc-voc,United-States,Married-AF-spouse,<=50K
17,State-gov,Tech-support,White,Male,11th,Ecuador,Married-civ-spouse,>50K
17,Without-pay,Prof-specialty,Asian-Pac-Islander,Male,Some-college,Hungary,Separated,>50K
20,Federal-gov,Adm-clerical,Other,Male,HS-grad,Puerto-Rico,Married-spouse-absent,>50K
17,Self-emp-not-inc,Adm-clerical,White,Male,Masters,United-States,Never-married,>50K
17,Self-emp-not-inc,Adm-clerical,White,Male,10th,Cuba,Never-married,<=50K
90,Private,Exec-managerial,Other,Male,Doctorate,Jamaica,Divorced,<=50K
90,Self-emp-not-inc,Priv-house-serv,Other,Male,Prof-school,Puerto-Rico,Married-civ-spouse,<=50K
17,Private,Tech-support,Other,Male,Doctorate,Ireland,Married-civ-spouse,<=50K
90,Self-emp-not-inc,Sales,White,Male,Assoc-acdm,Cuba,Never-married,<=50K
90,Without-pay,Tech-support,White,Female,Doctorate,Cuba,Married-civ-spouse,>50K
17,Private,Armed-Forces,Other,Male,Some-college,Honduras,Never-married,>50K
90,Federal-gov,Tech-support,Black,Male,7th-8th,India,Married-civ-spouse,<=50K
63,Federal-gov,Machine-op-inspct,White,Male,Preschool,Poland,Married-civ-spouse,<=50K
17,Federal-gov,Exec-managerial,White,Male,Masters,Haiti,Married-spouse-absent,<=50K
17,Private,Priv-house-serv,Other,Female,7th-8th,Mexico,Divorced,<=50K
39,Federal-gov,Other-service,White,Female,12th,Italy,Separated,>50K
17,Self-emp-inc,Adm-clerical,Asian-Pac-Islander,Male,5th-6th,Mexico,Never-married,<=50K
55,Federal-gov,Craft-repair,Amer-Indian-Eskimo,Female,Assoc-acdm,Vietnam,Married-AF-spouse,<=50K
17,Local-gov,Armed-Forces,White,Male,Bachelors,Cambodia,Never-married,>50K
23,Private,Adm-clerical,Other,Male,Doctorate,Vietnam,Divorced,<=50K
90,Local-gov,Sales,Other,Female,Doctorate,Vietnam,Never-married,<=50K
69,Private,Machine-op-inspct,Amer-Indian-Eskimo,Male,5th-6th,Taiwan,Married-civ-spouse,<=50K
90,Without-pay,Craft-repair,Amer-Indian-Eskimo,Male,HS-grad,Japan,Married-civ-spouse,<=50K
85,Local-gov,Adm-clerical,Asian-Pac-Islander,Male,Assoc-voc,Ireland,Married-civ-spouse,<=50K
90,Federal-gov,Priv-house-serv,White,Male,Assoc-acdm,Hong,Divorced,<=50K
64,Self-emp-not-inc,Prof-specialty,Asian-Pac-Islander,Male,Assoc-voc,France,Divorced,<=50K
85,State-gov,Prof-specialty,Black,Male,Assoc-acdm,Hong,Separated,<=50K
17,Private,Protective-serv,White,Female,Masters,Taiwan,Widowed,>50K
17,Private,Transport-moving,White,Female,9th,China,Separated,<=50K
46,State-gov,Exec-managerial,Asian-Pac-Islander,Male,HS-grad,Portugal,Widowed,<=50K
17,Private,Handlers-cleaners,Black,Male,1st-4th,Laos,Never-married,<=50K
90,Self-emp-inc,Sales,Asian-Pac-Islander,Male,12th,Yugoslavia,Never-married,<=50K
53,Private,Sales,White,Female,Bachelors,Germany,Married-civ-spouse,<=50K
17,Private,Armed-Forces,Amer-Indian-Eskimo,Male,Prof-school,Yugoslavia,Married-civ-spouse,<=50K
78,State-gov,Handlers-cleaners,Amer-Indian-Eskimo,Male,5th-6th,Dominican-Republic,Never-married,>50K
88,Without-pay,Craft-repair,Other,Female,11th,Ecuador,Divorced,<=50K
27,Federal-gov,Exec-managerial,Asian-Pac-Islander,Female,Preschool,Canada,Widowed,<=50K
17,State-gov,Adm-clerical,Black,Male,9th,Vietnam,Separated,<=50K
45,Self-emp-not-inc,Sales,White,Male,1st-4th,Nicaragua,Divorced,>50K
22,Private,Exec-managerial,Asian-Pac-Islander,Male,Prof-school,Vietnam,Divorced,<=50K
31,Private,Farming-fishing,Amer-Indian-Eskimo,Female,1st-4th,United-States,Married-AF-spouse,<=50K
17,State-gov,Tech-support,Asian-Pac-Islander,Male,Doctorate,Holand-Netherlands,Divorced,<=50K
17,Private,Sales,Amer-Indian-Eskimo,Male,Prof-school,Ireland,Married-spouse-absent,<=50K
17,Self-emp-not-inc,Transport-moving,White,Female,11th,United-States,Married-civ-spouse,>50K
35,Private,Machine-op-inspct,Black,Male,Masters,Yugoslavia,Married-AF-spouse,>50K
87,Private,Craft-repair,White,Male,11th,Holand-Netherlands,Married-spouse-absent,<=50K
53,Without-pay,Machine-op-inspct,White,Male,Some-college,Hungary,Divorced,<=50K
27,Private,Adm-clerical,White,Female,Some-college,Cuba,Divorced,<=50K
56,State-gov,Sales,White,Male,7th-8th,Jamaica,Never-married,<=50K
17,Private,Machine-op-inspct,White,Female,Bachelors,Dominican-Republic,Divorced,<=50K
49,Local-gov,Machine-op-inspct,Other,Male,Assoc-acdm,Scotland,Married-AF-spouse,<=50K
38,Private,Armed-Forces,Black,Male,5th-6th,Thailand,Divorced,>50K
17,Self-emp-not-inc,Farming-fishing,Amer-Indian-Eskimo,Female,Some-college,Hungary,Married-spouse-absent,<=50K
17,Private,Exec-managerial,Black,Female,Assoc-voc,Columbia,Married-AF-spouse,<=50K
53,Federal-gov,Armed-Forces,White,Male,10th,Nicaragua,Married-civ-spouse,>50K
44,Federal-gov,Handlers-cleaners,Amer-Indian-Eskimo,Female,10th,England,Widowed,<=50K
89,Federal-gov,Armed-Forces,Black,Male,5th-6th,Dominican-Republic,Married-AF-spouse,>50K
17,Without-pay,Protective-serv,Black,Female,5th-6th,Poland,Married-AF-spouse,<=50K
78,Federal-gov,Machine-op-inspct,Other,Female,Prof-school,Dominican-Republic,Married-civ-spouse,>50K
17,Without-pay,Transport-moving,Asian-Pac-Islander,Female,1st-4th,Canada,Married-AF-spouse,<=50K
41,Local-gov,Prof-specialty,Amer-Indian-Eskimo,Male,11th,Cuba,Married-AF-spouse,<=50K
90,State-gov,Other-service,White,Male,10th,Philippines,Never-married,>50K
36,Self-emp-inc,Other-service,Asian-Pac-Islander,Male,5th-6th,Yugoslavia,Divorced,<=50K
17,State-gov,Craft-repair,White,Male,Assoc-acdm,United-States,Married-AF-spouse,<=50K
38,Private,Protective-serv,Amer-Indian-Eskimo,Female,Some-college,Taiwan,Never-married,<=50K
27,Local-gov,Protective-serv,Other,Male,Assoc-acdm,Canada,Married-spouse-absent,>50K
29,Without-pay,Exec-managerial,White,Female,Bachelors,Italy,Married-civ-spouse,<=50K
22,Federal-gov,Farming-fishing,Amer-Indian-Eskimo,Male,Doctorate,Poland,Widowed,<=50K
17,Federal-gov,Exec-managerial,Other,Male,9th,United-States,Never-married,>50K
84,Federal-gov,Other-service,White,Female,Some-college,Philippines,Never-married,<=50K
90,State-gov,Tech-support,White,Male,Doctorate,Italy,Never-married,<=50K
33,Federal-gov,Other-service,Amer-Indian-Eskimo,Female,HS-grad,Hungary,Married-civ-spouse,>50K
90,Local-gov,Prof-specialty,Black,Female,Assoc-voc,Thailand,Never-married,<=50K
42,Self-emp-not-inc,Farming-fishing,White,Male,12th,Cuba,Never-married,>50K
17,State-gov,Sales,Asian-Pac-Islander,Male,Assoc-voc,Honduras,Separated,<=50K
17,State-gov,Handlers-cleaners,White,Female,HS-grad,England,Separated,<=50K
90,Private,Farming-fishing,White,Male,Doctorate,Puerto-Rico,Married-civ-spouse,>50K
70,Without-pay,Exec-managerial,White,Male,Preschool,Puerto-Rico,Divorced,>50K
90,Without-pay,Machine-op-inspct,White,Male,1st-4th,Hong,Married-spouse-absent,<=50K
17,Without-pay,Sales,Black,Female,12th,Hong,Married-spouse-absent,<=50K
17,Private,Machine-op-inspct,White,Female,7th-8th,Outlying-US(Guam-USVI-etc),Married-civ-spouse,<=50K
42,Private,Protective-serv,Black,Male,10th,Ecuador,Separated,<=50K
90,State-gov,Transport-moving,Black,Female,10th,Germany,Separated,>50K
90,Without-pay,Other-service,White,Male,Masters,Ecuador,Married-civ-spouse,>50K
17,Private,Protective-serv,Other,Female,Assoc-voc,Trinadad&Tobago,Divorced,<=50K
60,Private,Priv-house-serv,White,Female,12th,Guatemala,Never-married,<=50K
67,Private,Handlers-cleaners,Black,Male,Masters,Japan,Separated,<=50K
17,State-gov,Prof-specialty,Other,Male,HS-grad,India,Married-civ-spouse,>50K
90,Without-pay,Craft-repair,White,Male,10th,United-States,Married-spouse-absent,<=50K
17,Private,Prof-specialty,Amer-Indian-Eskimo,Female,Assoc-voc,Laos,Never-married,<=50K
21,State-gov,Prof-specialty,Black,Male,9th,Cambodia,Married-civ-spouse,<=50K
17,Self-emp-not-inc,Prof-specialty,White,Female,Assoc-voc,Honduras,Married-spouse-absent,>50K
90,Self-emp-not-inc,Transport-moving,Other,Male,Bachelors,Outlying-US(Guam-USVI-etc),Married-civ-spouse,>50K
25,Without-pay,Exec-managerial,Black,Male,11th,England,Separated,>50K
17,Private,Protective-serv,Black,Male,Assoc-voc,Outlying-US(Guam-USVI-etc),Married-AF-spouse,>50K
17,Private,Other-service,Black,Male,7th-8th,El-Salvador,Married-civ-spouse,<=50K
52,Self-emp-inc,Craft-repair,Amer-Indian-Eskimo,Female,10th,Cambodia,Separated,<=50K
17,Federal-gov,Craft-repair,White,Male,5th-6th,El-Salvador,Married-AF-spouse,>50K
90,Self-emp-not-inc,Exec-managerial,Amer-Indian-Eskimo,Female,Some-college,Ireland,Widowed,<=50K
17,Without-pay,Machine-op-inspct,Amer-Indian-Eskimo,Male,HS-grad,United-States,Married-spouse-absent,>50K
90,Self-emp-inc,Protective-serv,Asian-Pac-Islander,Male,5th-6th,Cambodia,Divorced,<=50K
17,Private,Craft-repair,White,Male,Prof-school,Yugoslavia,Widowed,<=50K
27,Without-pay,Transport-moving,Amer-Indian-Eskimo,Male,HS-grad,Hungary,Married-civ-spouse,<=50K
17,State-gov,Priv-house-serv,White,Female,7th-8th,Thailand,Married-spouse-absent,<=50K
17,Local-gov,Handlers-cleaners,Asian-Pac-Islander,Female,11th,Hungary,Married-civ-spouse,<=50K
71,Without-pay,Craft-repair,Black,Male,Doctorate,England,Married-civ-spouse,>50K
55,Federal-gov,Transport-moving,White,Female,9th,Philippines,Separated,<=50K
39,Local-gov,Priv-house-serv,White,Female,11th,Honduras,Separated,<=50K
17,Local-gov,Prof-specialty,White,Male,Doctorate,Laos,Separated,<=50K
48,Federal-gov,Handlers-cleaners,White,Female,HS-grad,Greece,Married-AF-spouse,<=50K
44,State-gov,Craft-repair,Amer-Indian-Eskimo,Male,Doctorate,Yugoslavia,Married-civ-spouse,<=50K
90,Local-gov,Priv-house-serv,Asian-Pac-Islander,Female,7th-8th,Canada,Divorced,<=50K
17,Private,Handlers-cleaners,White,Male,12th,Taiwan,Never-married,>50K
17,Federal-gov,Transport-moving,Asian-Pac-Islander,Male,Preschool,Holand-Netherlands,Separated,<=50K
90,Without-pay,Priv-house-serv,White,Male,1st-4th,Peru,Married-spouse-absent,>50K
17,Without-pay,Tech-support,Black,Female,Assoc-voc,Holand-Netherlands,Married-spouse-absent,<=50K
17,State-gov,Craft-repair,Amer-Indian-Eskimo,Female,9th,Dominican-Republic,Married-spouse-absent,>50K
83,State-gov,Farming-fishing,Other,Female,Preschool,Trinadad&Tobago,Divorced,<=50K
90,Private,Farming-fishing,Asian-Pac-Islander,Female,Assoc-voc,Outlying-US(Guam-USVI-etc),Married-civ-spouse,>50K
66,Self-emp-not-inc,Priv-house-serv,Black,Male,Assoc-voc,Hungary,Married-civ-spouse,<=50K
78,Private,Protective-serv,Asian-Pac-Islander,Female,Assoc-acdm,Jamaica,Never-married,<=50K
90,Without-pay,Handlers-cleaners,Asian-Pac-Islander,Male,Prof-school,Cambodia,Divorced,<=50K
90,Without-pay,Priv-house-serv,Other,Male,9th,Trinadad&Tobago,Never-married,<=50K
17,Local-gov,Adm-clerical,Black,Male,10th,Iran,Married-AF-spouse,<=50K
90,State-gov,Protective-serv,Amer-Indian-Eskimo,Male,Preschool,Peru,Never-married,>50K
90,Private,Tech-support,Amer-Indian-Eskimo,Male,HS-grad,Yugoslavia,Divorced,>50K
17,State-gov,Handlers-cleaners,White,Female,Preschool,Laos,Divorced,<=50K
85,Self-emp-inc,Transport-moving,Other,Male,10th,Dominican-Republic,Divorced,<=50K
90,Private,Adm-clerical,Asian-Pac-Islander,Male,Some-college,United-States,Married-civ-spouse,<=50K
17,Self-emp-not-inc,Sales,White,Female,10th,Yugoslavia,Divorced,<=50K
17,Federal-gov,Protective-serv,Asian-Pac-Islander,Male,Assoc-acdm,Vietnam,Divorced,<=50K
17,State-gov,Prof-specialty,Other,Male,Some-college,Trinadad&Tobago,Never-married,<=50K
27,Local-gov,Sales,Amer-Indian-Eskimo,Female,1st-4th,Cuba,Married-civ-spouse,>50K
17,Private,Sales,Amer-Indian-Eskimo,Male,HS-grad,Japan,Married-civ-spouse,<=50K
90,Private,Machine-op-inspct,Amer-Indian-Eskimo,Female,Bachelors,Greece,Married-spouse-absent,<=50K
72,State-gov,Craft-repair,White,Female,Assoc-voc,Trinadad&Tobago,Widowed,>50K
17,Self-emp-inc,Machine-op-inspct,Other,Male,9th,Peru,Separated,<=50K
27,Without-pay,Sales,White,Female,10th,Holand-Netherlands,Married-civ-spouse,<=50K
17,Private,Transport-moving,Asian-Pac-Islander,Female,Assoc-voc,Scotland,Married-civ-spouse,<=50K
39,Local-gov,Adm-clerical,Amer-Indian-Eskimo,Female,11th,Puerto-Rico,Divorced,<=50K
17,State-gov,Protective-serv,White,Female,1st-4th,Greece,Married-civ-spouse,<=50K
77,Private,Adm-clerical,Amer-Indian-Eskimo,Male,10th,England,Married-spouse-absent,<=50K
17,Self-emp-inc,Sales,Amer-Indian-Eskimo,Female,Bachelors,Iran,Widowed,<=50K
38,Without-pay,Sales,White,Male,Masters,Canada,Separated,>50K
17,Without-pay,Transport-moving,White,Female,HS-grad,Japan,Divorced,<=50K
17,Federal-gov,Other-service,Other,Male,Assoc-acdm,Italy,Never-married,<=50K
17,Without-pay,Handlers-cleaners,Black,Female,Doctorate,China,Married-spouse-absent,>50K
17,Without-pay,Prof-specialty,Black,Male,9th,Peru,Never-married,<=50K
17,Self-emp-inc,Adm-clerical,Amer-Indian-Eskimo,Female,Masters,South,Never-married,<=50K
29,Self-emp-not-inc,Prof-specialty,Black,Male,5th-6th,Thailand,Divorced,>50K
90,Private,Handlers-cleaners,Asian-Pac-Islander,Male,Some-college,Portugal,Married-spouse-absent,<=50K
76,State-gov,Transport-moving,Black,Female,HS-grad,Laos,Separated,>50K
17,Private,Other-service,Black,Male,HS-grad,Japan,Never-married,<=50K
17,Private,Prof-specialty,White,Male,10th,Poland,Married-AF-spouse,>50K
90,Private,Machine-op-inspct,Black,Male,9th,France,Never-married,<=50K
83,Without-pay,Prof-specialty,Amer-Indian-Eskimo,Female,Assoc-acdm,Greece,Married-AF-spouse,>50K
90,State-gov,Adm-clerical,White,Female,10th,India,Separated,<=50K
17,Private,Craft-repair,White,Male,9th,Thailand,Married-spouse-absent,<=50K
90,Private,Exec-managerial,Asian-Pac-Islander,Male,Preschool,Canada,Married-civ-spouse,>50K
81,Local-gov,Other-service,White,Male,Bachelors,India,Married-civ-spouse,<=50K
90,Private,Craft-repair,White,Male,Doctorate,Philippines,Never-married,<=50K
90,Self-emp-not-inc,Protective-serv,White,Male,Bachelors,Greece,Separated,>50K
64,Private,Sales,Black,Female,10th,El-Salvador,Separated,<=50K
90,Federal-gov,Exec-managerial,White,Male,9th,Ecuador,Married-spouse-absent,<=50K
90,Private,Tech-support,Asian-Pac-Islander,Male,Prof-school,Cambodia,Separated,<=50K
26,Self-emp-inc,Exec-managerial,White,Female,Some-college,Germany,Never-married,<=50K
40,State-gov,Farming-fishing,White,Male,Assoc-voc,Canada,Never-married,<=50K
65,Self-emp-not-inc,Adm-clerical,Amer-Indian-Eskimo,Male,Preschool,Honduras,Married-civ-spouse,>50K
